 nlayers, height, LOG10C01, LOG10C02, LOG10T01, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  2, 39.51, -1.873849e+00, -2.122210e+00,  7.104213e-01,  4.840435e+03,  2.458054e+03,  1.294097e+03,  7.204609e+02,  4.053679e+02,  2.300422e+02,  1.312902e+02,  7.566040e+01,  4.364930e+01,  2.520321e+01,  1.440138e+01,  8.080584e+00,  4.498568e+00,  2.475662e+00,  1.340419e+00,  7.177049e-01,  3.773943e-01,  1.947427e-01
  2, 49.49, -5.538493e-01,  6.426762e-02,  1.889734e+00,  1.861808e+03,  1.606615e+03,  1.224706e+03,  9.454094e+02,  7.278398e+02,  5.574982e+02,  4.241267e+02,  3.207062e+02,  2.398442e+02,  1.772815e+02,  1.285768e+02,  9.103519e+01,  6.327988e+01,  4.302406e+01,  2.846119e+01,  1.828591e+01,  1.128777e+01,  6.659061e+00
  2, 39.56, -1.034786e+00, -1.930269e+00,  1.984637e+00,  5.505066e+03,  4.052713e+03,  2.830786e+03,  2.004473e+03,  1.409196e+03,  9.820453e+02,  6.776371e+02,  4.641640e+02,  3.138899e+02,  2.096338e+02,  1.372360e+02,  8.777480e+01,  5.550640e+01,  3.468614e+01,  2.131806e+01,  1.286401e+01,  7.524080e+00,  4.236400e+00
  2, 31.76, -1.371279e+00, -1.108934e-01,  1.541144e+00,  1.058113e+04,  6.624532e+03,  3.953352e+03,  2.313816e+03,  1.291847e+03,  7.034781e+02,  3.877976e+02,  2.268977e+02,  1.430961e+02,  9.672493e+01,  6.797650e+01,  4.839003e+01,  3.459458e+01,  2.455632e+01,  1.718216e+01,  1.184428e+01,  7.992616e+00,  5.268501e+00
  2, 33.48, -3.413875e+00,  3.980801e-01,  1.606493e+00,  1.513632e+02,  1.510266e+02,  1.195839e+02,  9.645369e+01,  7.808328e+01,  6.328550e+01,  5.126700e+01,  4.151739e+01,  3.347496e+01,  2.685074e+01,  2.130433e+01,  1.665395e+01,  1.287243e+01,  9.809104e+00,  7.351911e+00,  5.427587e+00,  3.931584e+00,  2.792162e+00
  2, 37.61, -1.939845e+00, -3.448361e-01,  1.054008e+00,  2.055188e+03,  1.574115e+03,  1.181735e+03,  9.127260e+02,  7.073822e+02,  5.477616e+02,  4.226184e+02,  3.248426e+02,  2.474344e+02,  1.865417e+02,  1.381616e+02,  9.997189e+01,  7.099039e+01,  4.928804e+01,  3.334886e+01,  2.203969e+01,  1.415608e+01,  8.829355e+00
  2, 31.09, -2.267986e+00,  5.413236e-01,  1.885663e+00,  5.093074e+03,  2.026080e+03,  7.912705e+02,  3.026264e+02,  1.095945e+02,  4.159133e+01,  1.926477e+01,  1.170900e+01,  8.389582e+00,  6.395003e+00,  4.934299e+00,  3.790196e+00,  2.899237e+00,  2.198649e+00,  1.647935e+00,  1.222236e+00,  8.935822e-01,  6.436276e-01
  2, 41.79, -2.971751e+00, -2.591704e+00,  1.352048e+00,  1.377354e+03,  6.129187e+02,  3.073732e+02,  1.663978e+02,  9.164891e+01,  5.113344e+01,  2.877560e+01,  1.639041e+01,  9.361886e+00,  5.359298e+00,  3.039264e+00,  1.693802e+00,  9.373502e-01,  5.131327e-01,  2.765222e-01,  1.474447e-01,  7.724502e-02,  3.973173e-02
  2, 45.79, -3.819990e+00, -8.576604e-01,  1.070847e+00,  1.436837e+03,  1.182946e+03,  8.846314e+02,  6.699756e+02,  5.053196e+02,  3.786732e+02,  2.814660e+02,  2.077347e+02,  1.514506e+02,  1.090069e+02,  7.685535e+01,  5.277881e+01,  3.551698e+01,  2.334338e+01,  1.493816e+01,  9.339358e+00,  5.675828e+00,  3.351532e+00
  2, 36.58, -1.559535e+00, -2.975202e-01,  1.468874e+00,  6.599065e+03,  3.641553e+03,  1.875360e+03,  9.889823e+02,  5.478600e+02,  3.340878e+02,  2.236895e+02,  1.597774e+02,  1.174673e+02,  8.731773e+01,  6.460866e+01,  4.715096e+01,  3.401431e+01,  2.413037e+01,  1.676335e+01,  1.141669e+01,  7.581028e+00,  4.901028e+00
  2, 46.62, -9.252941e-01, -3.088897e+00,  9.326576e-01,  4.469019e+03,  3.731253e+03,  2.800439e+03,  2.012616e+03,  1.369084e+03,  8.828647e+02,  5.412108e+02,  3.181025e+02,  1.788641e+02,  9.673155e+01,  4.994452e+01,  2.449520e+01,  1.161504e+01,  5.334178e+00,  2.369273e+00,  1.030510e+00,  4.369627e-01,  1.812478e-01
  2, 30.61, -1.411427e+00, -1.127257e+00,  9.080126e-01,  9.992074e+03,  6.476230e+03,  4.210321e+03,  2.823731e+03,  1.891968e+03,  1.262094e+03,  8.364127e+02,  5.521072e+02,  3.607675e+02,  2.334008e+02,  1.481641e+02,  9.171328e+01,  5.584239e+01,  3.334348e+01,  1.945661e+01,  1.114782e+01,  6.235569e+00,  3.403787e+00
  2, 34.75, -2.881890e+00, -2.260482e+00,  1.260433e+00,  2.522050e+03,  1.242065e+03,  6.624967e+02,  3.747785e+02,  2.142147e+02,  1.233679e+02,  7.137096e+01,  4.163610e+01,  2.428827e+01,  1.416522e+01,  8.168538e+00,  4.622184e+00,  2.592890e+00,  1.436738e+00,  7.827637e-01,  4.214641e-01,  2.227415e-01,  1.154632e-01
  2, 44.87,  1.927602e-01, -1.067278e+00,  8.218775e-01,  1.024721e+03,  1.120243e+03,  8.933574e+02,  7.390318e+02,  6.322819e+02,  5.545820e+02,  4.902737e+02,  4.307313e+02,  3.718489e+02,  3.136402e+02,  2.562506e+02,  2.012004e+02,  1.517890e+02,  1.093857e+02,  7.493060e+01,  4.883898e+01,  3.013066e+01,  1.758869e+01
  2, 42.58, -2.754009e+00, -3.504456e+00,  1.047719e+00,  7.337940e+02,  1.751796e+02,  6.184849e+01,  2.701457e+01,  1.254388e+01,  6.081064e+00,  3.038440e+00,  1.565348e+00,  8.198319e-01,  4.353106e-01,  2.309720e-01,  1.212577e-01,  6.365688e-02,  3.326485e-02,  1.719242e-02,  8.839811e-03,  4.484813e-03,  2.248777e-03
  2, 46.36,  4.093314e-01,  5.711351e-01,  8.955178e-01,  6.637703e+02,  8.316154e+02,  6.647568e+02,  5.372717e+02,  4.349833e+02,  3.515972e+02,  2.828093e+02,  2.261009e+02,  1.788204e+02,  1.398605e+02,  1.076323e+02,  8.126755e+01,  6.056508e+01,  4.448471e+01,  3.215663e+01,  2.293373e+01,  1.607219e+01,  1.105774e+01
  2, 35.82,  4.001976e-01, -3.952250e+00,  1.767915e+00,  1.869299e+03,  2.069405e+03,  1.641673e+03,  1.317731e+03,  1.059078e+03,  8.504384e+02,  6.812300e+02,  5.444902e+02,  4.323703e+02,  3.407792e+02,  2.649087e+02,  2.021567e+02,  1.519874e+02,  1.121835e+02,  8.104574e+01,  5.738170e+01,  3.962292e+01,  2.663807e+01
  2, 48.18,  6.209130e-01, -3.397009e+00,  1.566217e+00,  3.594165e+02,  5.684447e+02,  4.558019e+02,  3.687919e+02,  2.990753e+02,  2.426000e+02,  1.965625e+02,  1.591270e+02,  1.282018e+02,  1.027113e+02,  8.136436e+01,  6.347120e+01,  4.893054e+01,  3.716131e+01,  2.772694e+01,  2.033605e+01,  1.457493e+01,  1.016229e+01
  2, 33.35, -2.118045e+00, -3.534307e+00,  1.711193e+00,  6.020534e+03,  3.036535e+03,  1.585437e+03,  8.426557e+02,  4.354230e+02,  2.196599e+02,  1.084309e+02,  5.295851e+01,  2.543533e+01,  1.206241e+01,  5.588514e+00,  2.510691e+00,  1.113736e+00,  4.878222e-01,  2.101816e-01,  9.006838e-02,  3.818300e-02,  1.608278e-02
  2, 37.99, -2.812454e+00, -8.222109e-01,  1.148488e+00,  2.085566e+03,  1.652148e+03,  1.223017e+03,  9.189739e+02,  6.879738e+02,  5.118057e+02,  3.776714e+02,  2.767371e+02,  2.002985e+02,  1.431199e+02,  1.001635e+02,  6.826765e+01,  4.559637e+01,  2.974610e+01,  1.889594e+01,  1.172958e+01,  7.078891e+00,  4.151850e+00
  2, 49.34, -3.079353e+00,  3.212055e-01,  1.480171e+00,  1.141494e+02,  1.250550e+02,  9.885498e+01,  7.959060e+01,  6.434854e+01,  5.210194e+01,  4.217322e+01,  3.412962e+01,  2.750130e+01,  2.204637e+01,  1.748223e+01,  1.365785e+01,  1.054984e+01,  8.033591e+00,  6.016437e+00,  4.437748e+00,  3.211332e+00,  2.278007e+00
  2, 35.42, -2.897560e+00, -3.862023e+00,  1.873621e+00,  1.536408e+03,  4.943220e+02,  1.845248e+02,  7.634289e+01,  3.218518e+01,  1.383078e+01,  6.038717e+00,  2.705522e+00,  1.230924e+00,  5.695497e-01,  2.644536e-01,  1.220631e-01,  5.684083e-02,  2.660890e-02,  1.242663e-02,  5.837286e-03,  2.734402e-03,  1.286237e-03
  2, 44.22, -1.535218e+00, -3.522974e+00,  1.654293e+00,  4.356253e+03,  2.870034e+03,  1.878363e+03,  1.277110e+03,  8.679181e+02,  5.781876e+02,  3.729480e+02,  2.330139e+02,  1.402447e+02,  8.150169e+01,  4.531709e+01,  2.394180e+01,  1.218008e+01,  5.961339e+00,  2.798906e+00,  1.273189e+00,  5.581801e-01,  2.363722e-01
  2, 47.63, -8.966210e-01, -1.547974e+00,  1.736815e+00,  2.820085e+03,  2.224106e+03,  1.624618e+03,  1.201573e+03,  8.835172e+02,  6.444808e+02,  4.658232e+02,  3.346217e+02,  2.383705e+02,  1.689388e+02,  1.183807e+02,  8.137370e+01,  5.487590e+01,  3.593139e+01,  2.264600e+01,  1.374292e+01,  7.977687e+00,  4.426807e+00
  2, 30.95,  2.632479e-01, -4.806846e-01,  1.178609e+00,  3.859315e+03,  3.840637e+03,  3.013368e+03,  2.392638e+03,  1.898951e+03,  1.502665e+03,  1.183430e+03,  9.285395e+02,  7.244985e+02,  5.645898e+02,  4.392787e+02,  3.408551e+02,  2.639031e+02,  2.015041e+02,  1.498307e+02,  1.077326e+02,  7.416646e+01,  4.866193e+01
  2, 45.22, -4.433022e-01, -8.840221e-01,  1.730789e+00,  2.300578e+03,  2.005792e+03,  1.534030e+03,  1.187992e+03,  9.176719e+02,  7.053209e+02,  5.384151e+02,  4.084185e+02,  3.062733e+02,  2.268147e+02,  1.646216e+02,  1.165047e+02,  8.096435e+01,  5.523629e+01,  3.699410e+01,  2.440433e+01,  1.573612e+01,  9.859007e+00
  2, 33.63, -7.971378e-01, -3.177963e+00,  1.276647e+00,  8.104695e+03,  6.223627e+03,  4.586673e+03,  3.504085e+03,  2.687086e+03,  2.021544e+03,  1.469775e+03,  1.029518e+03,  6.908820e+02,  4.445675e+02,  2.719633e+02,  1.570969e+02,  8.661925e+01,  4.553158e+01,  2.276430e+01,  1.092555e+01,  5.010889e+00,  2.200960e+00
  2, 36.07, -1.802046e+00, -2.770665e+00,  1.783091e+00,  6.546035e+03,  3.712438e+03,  2.159936e+03,  1.321607e+03,  8.116013e+02,  4.923467e+02,  2.919625e+02,  1.695887e+02,  9.587135e+01,  5.288752e+01,  2.820515e+01,  1.444743e+01,  7.214270e+00,  3.510823e+00,  1.661008e+00,  7.718452e-01,  3.505520e-01,  1.559967e-01
  2, 46.44, -4.418619e-01, -1.360172e-01,  1.150241e+00,  2.099585e+03,  1.840584e+03,  1.407148e+03,  1.082387e+03,  8.225644e+02,  6.158837e+02,  4.549606e+02,  3.336163e+02,  2.428425e+02,  1.761123e+02,  1.266299e+02,  8.990755e+01,  6.335233e+01,  4.409313e+01,  3.017094e+01,  2.031051e+01,  1.336790e+01,  8.585220e+00
  2, 38.32, -1.813397e+00, -6.516583e-01,  1.446428e+00,  4.349599e+03,  2.058797e+03,  1.043320e+03,  6.303839e+02,  4.242380e+02,  3.028082e+02,  2.215925e+02,  1.639655e+02,  1.211895e+02,  8.910236e+01,  6.455304e+01,  4.577717e+01,  3.191302e+01,  2.178036e+01,  1.449970e+01,  9.437298e+00,  5.973812e+00,  3.674385e+00
  2, 32.01,  4.198489e-02, -2.098985e+00,  1.596378e+00,  4.568258e+03,  4.250871e+03,  3.307680e+03,  2.606204e+03,  2.051596e+03,  1.609591e+03,  1.256276e+03,  9.756655e+02,  7.502333e+02,  5.704310e+02,  4.256096e+02,  3.097140e+02,  2.206534e+02,  1.534872e+02,  1.043787e+02,  7.012841e+01,  4.667793e+01,  3.077207e+01
  2, 38.67, -1.865327e-01, -1.917024e+00,  1.632785e+00,  3.057658e+03,  2.767453e+03,  2.139139e+03,  1.674255e+03,  1.308262e+03,  1.018071e+03,  7.875021e+02,  6.056635e+02,  4.607519e+02,  3.462288e+02,  2.550016e+02,  1.831126e+02,  1.291623e+02,  8.974836e+01,  6.172137e+01,  4.224999e+01,  2.850981e+01,  1.873658e+01
  2, 45.10, -1.509115e+00, -2.134223e+00,  1.991342e+00,  4.123915e+03,  2.728719e+03,  1.759771e+03,  1.157946e+03,  7.576445e+02,  4.927201e+02,  3.186560e+02,  2.062486e+02,  1.331492e+02,  8.577340e+01,  5.444941e+01,  3.364727e+01,  2.029434e+01,  1.185958e+01,  6.676472e+00,  3.637845e+00,  1.907837e+00,  9.636486e-01
  2, 43.98, -2.132983e+00,  4.090421e-01,  8.021864e-01,  5.004840e+02,  6.223165e+02,  4.943709e+02,  3.978408e+02,  3.210653e+02,  2.592147e+02,  2.090219e+02,  1.683711e+02,  1.349181e+02,  1.074513e+02,  8.454682e+01,  6.544100e+01,  5.000386e+01,  3.759693e+01,  2.774022e+01,  2.011109e+01,  1.426358e+01,  9.885254e+00
  2, 49.80, -1.883214e+00, -5.629320e-01,  1.369864e+00,  1.664255e+03,  8.209385e+02,  4.747554e+02,  3.288684e+02,  2.424546e+02,  1.829826e+02,  1.392268e+02,  1.062920e+02,  8.079593e+01,  6.099803e+01,  4.536692e+01,  3.304338e+01,  2.366433e+01,  1.659719e+01,  1.136034e+01,  7.603170e+00,  4.950206e+00,  3.132052e+00
  2, 36.87, -3.059237e+00, -1.531242e+00,  7.799235e-01,  4.797162e+03,  3.103005e+03,  1.969209e+03,  1.277834e+03,  8.252176e+02,  5.299983e+02,  3.382566e+02,  2.153668e+02,  1.359601e+02,  8.514799e+01,  5.240978e+01,  3.150054e+01,  1.866293e+01,  1.086541e+01,  6.192972e+00,  3.472836e+00,  1.904430e+00,  1.020789e+00
  2, 46.58, -2.726093e+00, -3.853513e+00,  1.206004e+00,  7.320073e+02,  1.604057e+02,  4.843009e+01,  1.870998e+01,  7.820254e+00,  3.464786e+00,  1.601600e+00,  7.722340e-01,  3.819373e-01,  1.930131e-01,  9.805071e-02,  4.952542e-02,  2.512982e-02,  1.275201e-02,  6.416836e-03,  3.227371e-03,  1.606346e-03,  7.970051e-04
  2, 40.30, -1.935869e+00, -2.763270e+00,  9.966562e-01,  4.531078e+03,  1.915848e+03,  8.278451e+02,  3.861090e+02,  1.843102e+02,  9.013104e+01,  4.498260e+01,  2.303119e+01,  1.195939e+01,  6.290380e+00,  3.305730e+00,  1.719160e+00,  8.946425e-01,  4.637434e-01,  2.379616e-01,  1.215120e-01,  6.125782e-02,  3.046883e-02
  2, 44.63, -2.246747e+00, -1.030297e+00,  1.044503e+00,  2.084577e+03,  1.549036e+03,  1.113622e+03,  8.159081e+02,  5.957374e+02,  4.322183e+02,  3.109894e+02,  2.222251e+02,  1.568461e+02,  1.093035e+02,  7.460017e+01,  4.957445e+01,  3.230033e+01,  2.056893e+01,  1.276190e+01,  7.745066e+00,  4.573811e+00,  2.627388e+00
  2, 38.46, -3.532932e+00, -3.925575e+00,  9.255706e-01,  1.635114e+02,  3.094222e+01,  1.122241e+01,  5.079388e+00,  2.427659e+00,  1.205196e+00,  6.144055e-01,  3.219017e-01,  1.710479e-01,  9.195377e-02,  4.932665e-02,  2.614511e-02,  1.384363e-02,  7.286944e-03,  3.790919e-03,  1.960503e-03,  1.000044e-03,  5.041149e-04
  2, 33.75, -5.566539e-01, -8.095056e-01,  1.094771e+00,  6.862333e+03,  5.558731e+03,  4.167948e+03,  3.186723e+03,  2.432335e+03,  1.838615e+03,  1.368282e+03,  1.001355e+03,  7.164807e+02,  5.011189e+02,  3.400479e+02,  2.227205e+02,  1.419884e+02,  8.795778e+01,  5.284808e+01,  3.097324e+01,  1.763087e+01,  9.753547e+00
  2, 47.43, -4.191598e-01, -2.608294e+00,  1.641904e+00,  1.887116e+03,  1.671234e+03,  1.283478e+03,  9.979683e+02,  7.741521e+02,  5.975971e+02,  4.581505e+02,  3.489402e+02,  2.626649e+02,  1.953932e+02,  1.430532e+02,  1.032255e+02,  7.430341e+01,  5.325031e+01,  3.762073e+01,  2.593948e+01,  1.718193e+01,  1.084400e+01
  2, 47.49, -1.581656e+00, -1.206624e+00,  1.056022e+00,  2.876890e+03,  1.926903e+03,  1.294015e+03,  9.013701e+02,  6.297349e+02,  4.388614e+02,  3.040753e+02,  2.097208e+02,  1.430892e+02,  9.653946e+01,  6.385019e+01,  4.114546e+01,  2.603237e+01,  1.612009e+01,  9.737594e+00,  5.762738e+00,  3.322997e+00,  1.866383e+00
  2, 47.44, -2.419183e+00,  2.886775e-01,  1.609503e+00,  7.793288e+02,  2.042529e+02,  9.093248e+01,  6.440934e+01,  4.990232e+01,  3.945389e+01,  3.142750e+01,  2.514877e+01,  2.009907e+01,  1.601580e+01,  1.264375e+01,  9.846081e+00,  7.589274e+00,  5.772217e+00,  4.321257e+00,  3.188713e+00,  2.310223e+00,  1.642033e+00
  2, 42.07, -3.208700e+00, -1.118507e+00,  1.049526e+00,  2.268880e+03,  1.720957e+03,  1.230410e+03,  8.918052e+02,  6.424302e+02,  4.590545e+02,  3.249400e+02,  2.283116e+02,  1.583902e+02,  1.084893e+02,  7.276814e+01,  4.751802e+01,  3.043599e+01,  1.906332e+01,  1.163937e+01,  6.956710e+00,  4.048720e+00,  2.293688e+00
  2, 45.23, -7.890354e-01, -1.328095e+00,  1.637778e+00,  3.107015e+03,  2.490279e+03,  1.835700e+03,  1.369956e+03,  1.016897e+03,  7.492306e+02,  5.476080e+02,  3.985972e+02,  2.884304e+02,  2.078176e+02,  1.477653e+02,  1.026278e+02,  6.958538e+01,  4.565095e+01,  2.878207e+01,  1.747164e+01,  1.015445e+01,  5.650369e+00
  2, 32.84, -3.248656e+00, -3.507578e+00,  1.578524e+00,  6.432735e+02,  1.497325e+02,  5.428281e+01,  2.415910e+01,  1.138120e+01,  5.581507e+00,  2.815616e+00,  1.462048e+00,  7.708786e-01,  4.116583e-01,  2.195154e-01,  1.157490e-01,  6.100083e-02,  3.198263e-02,  1.657926e-02,  8.546397e-03,  4.345952e-03,  2.183076e-03
  2, 48.62, -2.616728e+00, -1.665699e-03,  1.513673e+00,  3.530037e+02,  1.867420e+02,  1.375248e+02,  1.084737e+02,  8.640364e+01,  6.910943e+01,  5.533502e+01,  4.432819e+01,  3.536006e+01,  2.805308e+01,  2.199725e+01,  1.697162e+01,  1.292885e+01,  9.692321e+00,  7.130223e+00,  5.153909e+00,  3.644177e+00,  2.517575e+00
  2, 31.49,  5.608571e-01, -1.652672e+00,  1.246667e+00,  2.336437e+03,  2.693079e+03,  2.137567e+03,  1.715546e+03,  1.378170e+03,  1.105602e+03,  8.841004e+02,  7.046336e+02,  5.569831e+02,  4.358611e+02,  3.351342e+02,  2.519571e+02,  1.866854e+02,  1.373172e+02,  1.014564e+02,  7.606400e+01,  5.732011e+01,  4.265190e+01
  2, 30.66, -3.696514e-01, -3.017474e+00,  1.662831e+00,  8.014034e+03,  6.640647e+03,  4.981195e+03,  3.782180e+03,  2.859058e+03,  2.146355e+03,  1.597273e+03,  1.179280e+03,  8.591466e+02,  6.172268e+02,  4.342873e+02,  2.986187e+02,  2.031044e+02,  1.368821e+02,  9.107064e+01,  5.953335e+01,  3.764783e+01,  2.280702e+01
  2, 46.47, -3.684309e+00, -4.949062e-01,  1.780962e+00,  1.213341e+02,  9.691695e+01,  7.571591e+01,  6.040171e+01,  4.831481e+01,  3.864350e+01,  3.084724e+01,  2.457739e+01,  1.945740e+01,  1.529012e+01,  1.185004e+01,  9.014504e+00,  6.755420e+00,  4.969524e+00,  3.577678e+00,  2.524113e+00,  1.736918e+00,  1.164345e+00
  2, 47.96, -1.452104e+00, -1.068199e-01,  1.008571e+00,  1.254404e+03,  8.342834e+02,  5.850788e+02,  4.454724e+02,  3.459672e+02,  2.707993e+02,  2.124616e+02,  1.668253e+02,  1.303451e+02,  1.011696e+02,  7.745324e+01,  5.818205e+01,  4.303964e+01,  3.123429e+01,  2.216405e+01,  1.540065e+01,  1.042695e+01,  6.870115e+00
  2, 37.53, -2.752853e+00,  2.404356e-02,  1.103705e+00,  9.413081e+02,  9.348225e+02,  7.346994e+02,  5.858404e+02,  4.678666e+02,  3.732921e+02,  2.970228e+02,  2.357322e+02,  1.857685e+02,  1.452096e+02,  1.118491e+02,  8.447894e+01,  6.279851e+01,  4.577850e+01,  3.262229e+01,  2.275825e+01,  1.546782e+01,  1.022955e+01
  2, 37.47, -3.151678e+00, -1.137937e+00,  1.427811e+00,  1.329105e+03,  9.858300e+02,  7.134885e+02,  5.251779e+02,  3.849339e+02,  2.802213e+02,  2.022521e+02,  1.449443e+02,  1.025876e+02,  7.168532e+01,  4.905653e+01,  3.268700e+01,  2.135297e+01,  1.363232e+01,  8.479245e+00,  5.158349e+00,  3.053337e+00,  1.757923e+00
  2, 34.65, -6.679329e-01, -2.607354e+00,  1.159462e+00,  6.876421e+03,  5.556218e+03,  4.287509e+03,  3.414577e+03,  2.699920e+03,  2.074149e+03,  1.532747e+03,  1.089035e+03,  7.404638e+02,  4.821774e+02,  2.981774e+02,  1.739459e+02,  9.676499e+01,  5.128520e+01,  2.584907e+01,  1.250966e+01,  5.790576e+00,  2.570628e+00
  2, 34.00, -2.098268e+00, -2.570393e+00,  1.661328e+00,  5.870660e+03,  2.957428e+03,  1.545057e+03,  8.331975e+02,  4.436984e+02,  2.341795e+02,  1.227734e+02,  6.457637e+01,  3.387876e+01,  1.778284e+01,  9.243614e+00,  4.725027e+00,  2.407998e+00,  1.220134e+00,  6.116413e-01,  3.052466e-01,  1.505221e-01,  7.329512e-02
  2, 42.57, -2.516436e+00, -1.793574e+00,  8.820470e-01,  3.255587e+03,  1.976531e+03,  1.201665e+03,  7.525007e+02,  4.703909e+02,  2.932578e+02,  1.821312e+02,  1.131393e+02,  6.983260e+01,  4.284477e+01,  2.587555e+01,  1.527924e+01,  8.907318e+00,  5.109993e+00,  2.873462e+00,  1.591756e+00,  8.631858e-01,  4.579838e-01
  2, 38.43, -1.319782e+00, -5.541549e-01,  1.546074e+00,  6.417857e+03,  4.311229e+03,  2.769310e+03,  1.770787e+03,  1.097509e+03,  6.661599e+02,  4.034934e+02,  2.501647e+02,  1.599475e+02,  1.058020e+02,  7.136245e+01,  4.835925e+01,  3.284208e+01,  2.211970e+01,  1.466098e+01,  9.560478e+00,  6.091106e+00,  3.783629e+00
  2, 31.87,  3.041151e-01, -8.149766e-01,  1.240895e+00,  3.289808e+03,  3.353607e+03,  2.638075e+03,  2.099862e+03,  1.671238e+03,  1.326579e+03,  1.048113e+03,  8.241904e+02,  6.421313e+02,  4.961070e+02,  3.795834e+02,  2.887990e+02,  2.209878e+02,  1.694904e+02,  1.287788e+02,  9.576001e+01,  6.859912e+01,  4.692089e+01
  2, 30.13, -2.044023e+00, -1.453227e+00,  1.214777e+00,  6.496438e+03,  3.682034e+03,  2.260313e+03,  1.454721e+03,  9.392387e+02,  6.055849e+02,  3.888673e+02,  2.493726e+02,  1.586414e+02,  1.001282e+02,  6.210983e+01,  3.761740e+01,  2.244990e+01,  1.316018e+01,  7.549578e+00,  4.258977e+00,  2.348547e+00,  1.265343e+00
  2, 46.19, -1.551282e+00, -2.255598e+00,  1.195854e+00,  4.673837e+03,  3.100202e+03,  1.920070e+03,  1.167044e+03,  6.851271e+02,  3.918079e+02,  2.196728e+02,  1.221892e+02,  6.724200e+01,  3.678082e+01,  1.982902e+01,  1.047469e+01,  5.496429e+00,  2.858382e+00,  1.466843e+00,  7.474348e-01,  3.754643e-01,  1.858062e-01
  2, 40.88, -2.271099e+00, -3.128217e+00,  7.474546e-01,  1.618788e+03,  4.810195e+02,  1.839300e+02,  8.325867e+01,  3.967379e+01,  1.962458e+01,  9.967679e+00,  5.204665e+00,  2.756985e+00,  1.478109e+00,  7.909050e-01,  4.183340e-01,  2.210533e-01,  1.161772e-01,  6.035463e-02,  3.116583e-02,  1.586887e-02,  7.970047e-03
  2, 41.73, -7.605953e-01,  2.292924e-01,  1.536849e+00,  4.002056e+03,  3.187810e+03,  2.346151e+03,  1.749187e+03,  1.296900e+03,  9.510736e+02,  6.839875e+02,  4.790043e+02,  3.228035e+02,  2.090245e+02,  1.294360e+02,  7.700678e+01,  4.530050e+01,  2.688411e+01,  1.633158e+01,  1.025295e+01,  6.571393e+00,  4.248738e+00
  2, 45.30,  4.847449e-01, -3.617458e+00,  1.337972e+00,  6.245158e+02,  8.218258e+02,  6.554482e+02,  5.280526e+02,  4.260545e+02,  3.434965e+02,  2.762539e+02,  2.216204e+02,  1.765188e+02,  1.393570e+02,  1.082357e+02,  8.217038e+01,  6.114562e+01,  4.459358e+01,  3.214864e+01,  2.337060e+01,  1.730715e+01,  1.302297e+01
  2, 49.38, -2.413855e+00, -3.505784e+00,  1.288342e+00,  1.716236e+03,  5.941929e+02,  2.183642e+02,  8.968125e+01,  3.816549e+01,  1.682272e+01,  7.638672e+00,  3.595289e+00,  1.731159e+00,  8.513698e-01,  4.212054e-01,  2.074029e-01,  1.028298e-01,  5.108500e-02,  2.523103e-02,  1.246799e-02,  6.108478e-03,  2.973306e-03
  2, 46.60, -3.427285e+00, -1.215345e+00,  1.893583e+00,  2.233301e+02,  1.147621e+02,  8.386268e+01,  6.414455e+01,  4.923779e+01,  3.775222e+01,  2.882884e+01,  2.192436e+01,  1.651511e+01,  1.230783e+01,  9.005869e+00,  6.433778e+00,  4.509272e+00,  3.089349e+00,  2.062247e+00,  1.344723e+00,  8.522509e-01,  5.246006e-01
  2, 48.05, -1.944961e+00, -1.531403e+00,  9.672713e-01,  2.719061e+03,  1.782448e+03,  1.162770e+03,  7.778067e+02,  5.184381e+02,  3.436171e+02,  2.261459e+02,  1.482466e+02,  9.621913e+01,  6.185272e+01,  3.902703e+01,  2.401906e+01,  1.454763e+01,  8.644487e+00,  5.021939e+00,  2.865885e+00,  1.597241e+00,  8.690211e-01
  2, 35.19, -1.396596e+00, -3.151359e+00,  1.143001e+00,  1.046212e+04,  6.796930e+03,  4.052563e+03,  2.333141e+03,  1.276463e+03,  6.699125e+02,  3.394546e+02,  1.684262e+02,  8.158982e+01,  3.883853e+01,  1.800801e+01,  8.084763e+00,  3.582845e+00,  1.568562e+00,  6.762860e-01,  2.903621e-01,  1.234715e-01,  5.216563e-02
  2, 45.37, -6.019519e-01, -4.371109e-01,  1.837749e+00,  2.644566e+03,  2.218252e+03,  1.672454e+03,  1.276791e+03,  9.711738e+02,  7.342699e+02,  5.508786e+02,  4.104822e+02,  3.022471e+02,  2.197772e+02,  1.566193e+02,  1.087643e+02,  7.399923e+01,  4.911002e+01,  3.164798e+01,  1.984554e+01,  1.204621e+01,  7.082687e+00
