 nlayers, height, LOG10C01, LOG10C02, LOG10C03, LOG10C04, LOG10C05, LOG10T01, LOG10T02, LOG10T03, LOG10T04, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  5, 41.12, -1.998430e-01, -1.141399e+00, -1.616354e+00, -1.452729e+00, -1.868100e+00,  1.051915e+00,  1.777761e+00,  1.314146e+00,  1.536265e+00,  2.466319e+03,  2.254192e+03,  1.753536e+03,  1.400679e+03,  1.142211e+03,  9.477123e+02,  7.901875e+02,  6.535712e+02,  5.291779e+02,  4.167505e+02,  3.161694e+02,  2.293017e+02,  1.594854e+02,  1.059657e+02,  6.705065e+01,  4.056773e+01,  2.336946e+01,  1.282588e+01
  5, 41.93, -3.361175e+00, -2.831766e+00, -2.454843e+00, -3.742119e+00, -6.140677e-01,  1.728639e+00,  1.971692e+00,  8.280149e-01,  1.608533e+00,  5.815477e+02,  2.218247e+02,  9.486562e+01,  4.043213e+01,  1.651804e+01,  7.003847e+00,  3.435324e+00,  2.074344e+00,  1.448431e+00,  1.081848e+00,  8.224301e-01,  6.235782e-01,  4.709168e-01,  3.522608e-01,  2.600141e-01,  1.895230e-01,  1.357871e-01,  9.551041e-02
  5, 32.72, -2.516967e+00, -2.059846e+00, -3.879122e+00, -1.091179e+00, -1.646350e+00,  1.147548e+00,  7.091133e-01,  1.594001e+00,  1.154365e+00,  2.461622e+03,  7.428254e+02,  3.626072e+02,  2.544444e+02,  1.931220e+02,  1.465297e+02,  1.090210e+02,  7.938030e+01,  5.627876e+01,  3.887792e+01,  2.598744e+01,  1.672997e+01,  1.047092e+01,  6.364406e+00,  3.751310e+00,  2.157871e+00,  1.206335e+00,  6.559936e-01
  5, 49.64, -1.630556e-01, -1.948578e+00, -1.309136e+00,  5.642427e-01,  3.938044e-01,  1.399023e+00,  1.893067e+00,  1.689316e+00,  1.972267e+00,  1.176221e+03,  1.136980e+03,  8.877317e+02,  7.014383e+02,  5.536643e+02,  4.354304e+02,  3.405862e+02,  2.653707e+02,  2.059179e+02,  1.602895e+02,  1.254237e+02,  9.846323e+01,  7.719445e+01,  5.940303e+01,  4.416887e+01,  3.149849e+01,  2.134599e+01,  1.368916e+01
  5, 38.38, -3.132004e+00,  1.694131e-01,  5.750068e-01,  1.246005e-02, -3.773842e+00,  9.623541e-01,  1.779503e+00,  1.119680e+00,  1.854624e+00,  8.946420e+02,  9.705316e+02,  7.684252e+02,  6.159283e+02,  4.943679e+02,  3.964460e+02,  3.171273e+02,  2.531047e+02,  2.006735e+02,  1.578989e+02,  1.225180e+02,  9.330389e+01,  6.999300e+01,  5.154070e+01,  3.714566e+01,  2.624429e+01,  1.810213e+01,  1.218624e+01
  5, 32.64,  4.821056e-01, -2.914267e+00, -3.746359e+00, -1.209868e+00,  2.556201e-01,  1.777305e+00,  1.901919e+00,  1.233629e+00,  1.430684e+00,  2.334556e+03,  2.607430e+03,  2.069765e+03,  1.662271e+03,  1.336811e+03,  1.074192e+03,  8.611151e+02,  6.888373e+02,  5.474931e+02,  4.319463e+02,  3.361511e+02,  2.568405e+02,  1.933593e+02,  1.429274e+02,  1.034183e+02,  7.334660e+01,  5.074733e+01,  3.420758e+01
  5, 43.23, -3.256570e+00,  5.308193e-02, -2.086751e+00, -2.317065e-01, -3.139187e+00,  1.984025e+00,  1.817788e+00,  1.770805e+00,  1.226675e+00,  2.401900e+02,  3.565273e+01,  1.725048e+01,  1.317856e+01,  1.044794e+01,  8.360783e+00,  6.717712e+00,  5.412632e+00,  4.351664e+00,  3.486686e+00,  2.767533e+00,  2.167287e+00,  1.680250e+00,  1.285593e+00,  9.679256e-01,  7.171284e-01,  5.193039e-01,  3.656259e-01
  5, 31.37, -1.130258e+00,  6.565872e-01, -1.948247e+00, -3.254815e+00,  1.672054e-01,  9.119490e-01,  7.012285e-01,  1.823527e+00,  1.966220e+00,  3.343469e+03,  1.756926e+03,  1.058137e+03,  7.648438e+02,  5.847536e+02,  4.696256e+02,  3.991957e+02,  3.553934e+02,  3.223701e+02,  2.914341e+02,  2.585691e+02,  2.230596e+02,  1.865880e+02,  1.503809e+02,  1.160601e+02,  8.552218e+01,  5.971163e+01,  3.932494e+01
  5, 44.43, -6.136638e-01, -1.415842e+00, -1.171128e+00, -3.501631e+00, -7.641201e-01,  1.773039e+00,  1.724189e+00,  8.294204e-01,  1.890066e+00,  2.869603e+03,  2.390573e+03,  1.796503e+03,  1.366851e+03,  1.035742e+03,  7.797617e+02,  5.821975e+02,  4.314553e+02,  3.156764e+02,  2.278762e+02,  1.611657e+02,  1.113457e+02,  7.594353e+01,  5.118559e+01,  3.400784e+01,  2.223196e+01,  1.411211e+01,  8.616786e+00
  5, 37.24, -2.474390e+00,  4.952752e-01, -3.573245e+00, -4.578032e-01, -2.234571e+00,  8.143854e-01,  1.973304e+00,  1.579996e+00,  1.777320e+00,  7.407781e+02,  9.326891e+02,  7.427594e+02,  5.984642e+02,  4.833227e+02,  3.903666e+02,  3.148247e+02,  2.535863e+02,  2.031608e+02,  1.617447e+02,  1.272035e+02,  9.839277e+01,  7.512003e+01,  5.642378e+01,  4.157995e+01,  3.010062e+01,  2.131167e+01,  1.473998e+01
  5, 49.25, -1.033913e+00, -3.866121e+00, -1.670513e+00, -3.136670e+00, -1.113093e+00,  1.191294e+00,  1.522534e+00,  1.801124e+00,  1.676513e+00,  3.019680e+03,  2.509053e+03,  1.955449e+03,  1.494283e+03,  1.092843e+03,  7.632724e+02,  5.101953e+02,  3.289157e+02,  2.044361e+02,  1.232068e+02,  7.155325e+01,  3.982648e+01,  2.149885e+01,  1.124064e+01,  5.690530e+00,  2.830556e+00,  1.390505e+00,  6.843242e-01
  5, 37.51, -7.669682e-01, -3.752507e+00, -2.170476e-01, -5.924511e-01, -3.832532e+00,  1.351730e+00,  1.906454e+00,  1.021619e+00,  1.897383e+00,  5.647524e+03,  4.408091e+03,  3.223215e+03,  2.424338e+03,  1.852901e+03,  1.425445e+03,  1.083374e+03,  8.022641e+02,  5.715163e+02,  3.903124e+02,  2.529256e+02,  1.541667e+02,  8.903653e+01,  4.858080e+01,  2.499910e+01,  1.228967e+01,  5.808167e+00,  2.695352e+00
  5, 33.04, -2.919940e+00, -7.215137e-02, -3.233765e-01, -7.111604e-01, -1.580789e-02,  8.676358e-01,  9.090458e-01,  9.613674e-01,  1.391308e+00,  2.296085e+03,  2.160605e+03,  1.693362e+03,  1.355128e+03,  1.093635e+03,  8.868131e+02,  7.201773e+02,  5.849083e+02,  4.719252e+02,  3.762358e+02,  2.927601e+02,  2.197123e+02,  1.586686e+02,  1.094261e+02,  7.170330e+01,  4.478407e+01,  2.660298e+01,  1.510893e+01
  5, 47.55, -1.237691e+00, -2.468819e+00, -7.778294e-01, -3.645290e+00, -2.650529e+00,  1.470147e+00,  9.242946e-01,  9.734676e-01,  1.858832e+00,  3.386142e+03,  2.465371e+03,  1.716796e+03,  1.207559e+03,  8.352820e+02,  5.711129e+02,  3.913204e+02,  2.718254e+02,  1.895351e+02,  1.309021e+02,  8.762675e+01,  5.599303e+01,  3.427766e+01,  2.002380e+01,  1.112609e+01,  5.917604e+00,  2.998102e+00,  1.448655e+00
