 nlayers, height, LOG10C01, LOG10C02, LOG10C03, LOG10C04, LOG10T01, LOG10T02, LOG10T03, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  4, 47.03, -4.471884e-01, -2.767797e+00, -8.112018e-01, -1.691511e+00,  1.748168e+00,  1.154194e+00,  1.660839e+00,  2.006366e+03,  1.761155e+03,  1.349697e+03,  1.047390e+03,  8.108711e+02,  6.247340e+02,  4.781211e+02,  3.636494e+02,  2.734535e+02,  2.030741e+02,  1.478102e+02,  1.049380e+02,  7.322583e+01,  5.024999e+01,  3.390792e+01,  2.253918e+01,  1.462453e+01,  9.207961e+00
  4, 48.33,  6.385970e-01, -1.531564e+00, -3.849845e-01, -1.766741e+00,  7.280078e-01,  1.510770e+00,  1.789965e+00,  2.905205e+02,  5.018513e+02,  3.932584e+02,  3.111411e+02,  2.499402e+02,  2.074997e+02,  1.799423e+02,  1.618828e+02,  1.478947e+02,  1.347575e+02,  1.207977e+02,  1.056082e+02,  8.979626e+01,  7.379830e+01,  5.826682e+01,  4.404803e+01,  3.163798e+01,  2.149016e+01
  4, 48.03, -2.832735e+00, -2.476285e+00, -9.680432e-01, -1.135268e+00,  9.757739e-01,  1.307143e+00,  1.140396e+00,  8.006074e+02,  5.383900e+02,  3.986269e+02,  3.065239e+02,  2.357306e+02,  1.799108e+02,  1.357412e+02,  1.012624e+02,  7.431369e+01,  5.363198e+01,  3.778388e+01,  2.584651e+01,  1.728136e+01,  1.126230e+01,  7.135152e+00,  4.412009e+00,  2.650096e+00,  1.546071e+00
  4, 38.30, -2.629427e+00, -2.690918e+00, -2.802349e-01, -3.217858e-01,  1.804370e+00,  8.353197e-01,  1.907687e+00,  1.515130e+03,  3.939432e+02,  1.276112e+02,  6.625498e+01,  4.521994e+01,  3.414583e+01,  2.653121e+01,  2.083743e+01,  1.637969e+01,  1.284697e+01,  9.978951e+00,  7.636614e+00,  5.776195e+00,  4.302207e+00,  3.145348e+00,  2.259617e+00,  1.587529e+00,  1.089414e+00
  4, 41.88, -1.151364e+00, -3.160038e+00, -2.852494e+00,  5.858431e-01,  1.105515e+00,  1.432037e+00,  1.645035e+00,  6.146217e+03,  4.734001e+03,  3.323733e+03,  2.226992e+03,  1.400059e+03,  8.256981e+02,  4.563316e+02,  2.375627e+02,  1.155121e+02,  5.263413e+01,  2.240017e+01,  9.109658e+00,  3.899561e+00,  1.943073e+00,  1.157866e+00,  7.768595e-01,  5.430369e-01,  3.818059e-01
  4, 38.28, -1.850210e+00, -2.165830e+00, -3.073165e+00, -3.947254e+00,  1.383302e+00,  1.842283e+00,  1.127028e+00,  5.950216e+03,  3.366543e+03,  1.885975e+03,  1.083305e+03,  6.194794e+02,  3.520931e+02,  1.975940e+02,  1.096241e+02,  5.953795e+01,  3.167053e+01,  1.630819e+01,  8.058736e+00,  3.874591e+00,  1.808930e+00,  8.163933e-01,  3.595326e-01,  1.535262e-01,  6.369239e-02
  4, 43.00, -4.265487e-01, -5.209837e-01,  3.420381e-02, -3.862166e+00,  1.180456e+00,  7.997111e-01,  9.459051e-01,  2.703787e+03,  2.344538e+03,  1.790667e+03,  1.386035e+03,  1.070125e+03,  8.189401e+02,  6.161231e+02,  4.537842e+02,  3.258254e+02,  2.303230e+02,  1.621690e+02,  1.156097e+02,  8.461770e+01,  6.259969e+01,  4.562941e+01,  3.219361e+01,  2.164941e+01,  1.379314e+01
  4, 46.62, -9.652658e-01, -8.438336e-01, -3.979423e-01,  2.870523e-03,  1.633131e+00,  8.351424e-01,  1.562566e+00,  3.169257e+03,  2.450556e+03,  1.770105e+03,  1.295328e+03,  9.422422e+02,  6.794665e+02,  4.839946e+02,  3.399102e+02,  2.331858e+02,  1.559556e+02,  1.009696e+02,  6.324896e+01,  3.902706e+01,  2.388670e+01,  1.453322e+01,  8.809873e+00,  5.256637e+00,  3.068595e+00
  4, 48.90, -3.773206e+00,  6.289814e-01, -5.515734e-02, -3.173703e+00,  1.688013e+00,  9.191026e-01,  1.158478e+00,  1.393510e+01,  3.667000e+01,  2.889723e+01,  2.291445e+01,  1.813245e+01,  1.426171e+01,  1.112284e+01,  8.623503e+00,  6.654366e+00,  5.148777e+00,  4.002142e+00,  3.137906e+00,  2.514576e+00,  2.074607e+00,  1.764567e+00,  1.533056e+00,  1.333119e+00,  1.140156e+00
  4, 35.33,  6.751499e-01, -1.752706e+00,  3.664735e-01, -2.652751e+00,  7.778757e-01,  1.762744e+00,  1.395391e+00,  1.132651e+03,  1.526381e+03,  1.200319e+03,  9.514963e+02,  7.562381e+02,  6.080567e+02,  5.022951e+02,  4.310729e+02,  3.813297e+02,  3.418272e+02,  3.041863e+02,  2.647325e+02,  2.240066e+02,  1.829568e+02,  1.433155e+02,  1.072958e+02,  7.614869e+01,  5.094810e+01
  4, 36.58,  9.096190e-02, -1.672361e-01, -1.755616e+00,  2.859462e-01,  1.595057e+00,  8.494848e-01,  8.563803e-01,  2.679692e+03,  2.613240e+03,  2.049046e+03,  1.626815e+03,  1.291577e+03,  1.023025e+03,  8.070330e+02,  6.342251e+02,  4.942032e+02,  3.814101e+02,  2.895139e+02,  2.149839e+02,  1.567603e+02,  1.118348e+02,  7.789287e+01,  5.321136e+01,  3.560597e+01,  2.334304e+01
  4, 37.51, -2.559563e+00, -9.581796e-01, -1.481727e+00, -1.024897e+00,  1.319179e+00,  1.936204e+00,  1.464602e+00,  1.851589e+03,  1.306331e+03,  9.444434e+02,  6.994370e+02,  5.172554e+02,  3.806010e+02,  2.779810e+02,  2.017073e+02,  1.446001e+02,  1.023645e+02,  7.103947e+01,  4.814314e+01,  3.214121e+01,  2.108547e+01,  1.351869e+01,  8.459721e+00,  5.116653e+00,  2.980699e+00
  4, 45.51, -3.777061e+00, -3.528315e+00, -1.044363e+00, -3.224893e+00,  1.365795e+00,  1.052922e+00,  8.871178e-01,  9.499602e+02,  8.194491e+02,  6.354830e+02,  4.724283e+02,  3.330693e+02,  2.227305e+02,  1.415397e+02,  8.610374e+01,  5.002814e+01,  2.790305e+01,  1.483512e+01,  7.483894e+00,  3.644826e+00,  1.717311e+00,  7.822193e-01,  3.487709e-01,  1.516260e-01,  6.449745e-02
  4, 47.52, -1.373263e-01, -1.925907e+00, -1.315247e+00, -1.569501e+00,  1.515744e+00,  1.854676e+00,  1.147226e+00,  1.349852e+03,  1.301354e+03,  1.017017e+03,  8.045638e+02,  6.360663e+02,  5.012600e+02,  3.929974e+02,  3.065295e+02,  2.366375e+02,  1.806534e+02,  1.357375e+02,  1.005055e+02,  7.434143e+01,  5.508802e+01,  4.066179e+01,  2.959381e+01,  2.085560e+01,  1.406593e+01
  4, 38.61,  5.747166e-01, -2.482504e-01, -1.865055e+00, -1.486307e+00,  1.039694e+00,  1.983980e+00,  1.248734e+00,  1.008635e+03,  1.300639e+03,  1.033037e+03,  8.283749e+02,  6.645165e+02,  5.318929e+02,  4.239366e+02,  3.365739e+02,  2.655259e+02,  2.090870e+02,  1.647653e+02,  1.305767e+02,  1.047642e+02,  8.442425e+01,  6.747079e+01,  5.292150e+01,  4.023540e+01,  2.942579e+01
  4, 42.24, -3.377003e+00,  5.610198e-01, -2.241804e+00, -3.140832e+00,  1.196168e+00,  1.348097e+00,  1.687830e+00,  1.818437e+02,  3.066918e+02,  2.455939e+02,  1.984465e+02,  1.607160e+02,  1.301637e+02,  1.052503e+02,  8.497101e+01,  6.818684e+01,  5.431034e+01,  4.263493e+01,  3.278005e+01,  2.470308e+01,  1.814035e+01,  1.296643e+01,  9.144482e+00,  6.485151e+00,  4.734414e+00
  4, 30.89, -3.007041e+00, -1.368705e+00, -1.152299e+00, -3.346814e+00,  1.684053e+00,  1.525925e+00,  9.191285e-01,  1.153247e+03,  6.189410e+02,  4.251915e+02,  3.073401e+02,  2.273151e+02,  1.717701e+02,  1.303475e+02,  9.751213e+01,  7.066925e+01,  4.933580e+01,  3.284798e+01,  2.070444e+01,  1.245002e+01,  7.123920e+00,  3.867995e+00,  2.006887e+00,  9.904190e-01,  4.656488e-01
  4, 42.13, -5.400324e-01, -1.059510e-01, -1.838722e+00,  4.824668e-01,  1.136582e+00,  1.296499e+00,  1.303968e+00,  3.243094e+03,  2.712670e+03,  2.019446e+03,  1.500278e+03,  1.093079e+03,  7.830428e+02,  5.553270e+02,  3.940827e+02,  2.805136e+02,  2.017371e+02,  1.467295e+02,  1.080335e+02,  8.045848e+01,  5.936081e+01,  4.240264e+01,  2.894567e+01,  1.864270e+01,  1.127895e+01
  4, 38.90, -3.326299e-01,  5.777562e-01, -3.347932e+00, -2.852918e+00,  1.838307e+00,  1.262909e+00,  1.608849e+00,  3.502173e+03,  3.052191e+03,  2.335175e+03,  1.809197e+03,  1.398264e+03,  1.075430e+03,  8.216813e+02,  6.240616e+02,  4.688157e+02,  3.480901e+02,  2.535959e+02,  1.803535e+02,  1.259363e+02,  8.611791e+01,  5.750445e+01,  3.751075e+01,  2.363792e+01,  1.423933e+01
  4, 32.02, -6.049808e-01, -7.729386e-01, -3.592496e+00, -1.419033e+00,  1.801802e+00,  1.186278e+00,  1.497209e+00,  8.375024e+03,  6.608266e+03,  4.831223e+03,  3.575576e+03,  2.630486e+03,  1.919450e+03,  1.387069e+03,  9.941933e+02,  7.030255e+02,  4.902633e+02,  3.344224e+02,  2.219119e+02,  1.444878e+02,  9.234837e+01,  5.801106e+01,  3.601943e+01,  2.192624e+01,  1.298683e+01
  4, 30.13, -3.616823e+00, -1.177056e+00, -1.572817e+00, -1.052161e+00,  1.412905e+00,  1.840873e+00,  1.810983e+00,  2.019985e+03,  1.505168e+03,  1.071390e+03,  7.736765e+02,  5.552972e+02,  3.953931e+02,  2.791000e+02,  1.960462e+02,  1.366419e+02,  9.464274e+01,  6.454411e+01,  4.289484e+01,  2.778790e+01,  1.738582e+01,  1.043548e+01,  6.033066e+00,  3.349090e+00,  1.792804e+00
  4, 32.28, -3.544412e+00,  2.965304e-01, -3.342694e+00, -2.169247e+00,  1.390889e+00,  7.296058e-01,  1.598050e+00,  3.308408e+02,  4.119676e+02,  3.363422e+02,  2.911787e+02,  2.636675e+02,  2.436510e+02,  2.246904e+02,  2.044506e+02,  1.823362e+02,  1.588232e+02,  1.341571e+02,  1.090760e+02,  8.524629e+01,  6.361652e+01,  4.505783e+01,  3.025499e+01,  1.912619e+01,  1.135438e+01
  4, 30.46, -3.580218e+00, -2.147068e+00, -3.433778e-01, -1.071747e+00,  1.501057e+00,  1.338037e+00,  9.718887e-01,  5.444798e+02,  2.697489e+02,  1.880710e+02,  1.511855e+02,  1.269162e+02,  1.081786e+02,  9.200994e+01,  7.744882e+01,  6.403053e+01,  5.181500e+01,  4.071697e+01,  3.086011e+01,  2.260905e+01,  1.594472e+01,  1.078988e+01,  7.026288e+00,  4.385976e+00,  2.626353e+00
  4, 47.89, -2.004741e+00, -8.215465e-03, -3.160596e+00, -3.446231e+00,  1.466495e+00,  1.457940e+00,  1.103693e+00,  1.549471e+03,  5.793817e+02,  2.591247e+02,  1.633952e+02,  1.190808e+02,  9.094562e+01,  7.043491e+01,  5.482760e+01,  4.250449e+01,  3.269657e+01,  2.478213e+01,  1.852184e+01,  1.390035e+01,  1.061856e+01,  8.293393e+00,  6.561529e+00,  5.134650e+00,  3.897399e+00
  4, 41.76, -1.123113e+00, -2.721717e+00, -3.042903e+00, -6.013942e-01,  1.152655e+00,  8.639142e-01,  1.424812e+00,  5.649999e+03,  4.387992e+03,  3.131916e+03,  2.139870e+03,  1.374289e+03,  8.324151e+02,  4.793785e+02,  2.680295e+02,  1.479655e+02,  8.324727e+01,  4.861833e+01,  2.971939e+01,  1.905394e+01,  1.251733e+01,  8.246685e+00,  5.401023e+00,  3.476108e+00,  2.189203e+00
  4, 38.58, -1.995143e+00, -3.337090e-01,  6.578949e-01,  1.587610e-01,  9.314285e-01,  1.389658e+00,  1.044274e+00,  2.035327e+03,  1.711278e+03,  1.309670e+03,  1.022481e+03,  7.998768e+02,  6.248287e+02,  4.852732e+02,  3.727145e+02,  2.793409e+02,  2.023913e+02,  1.397175e+02,  9.099073e+01,  5.637170e+01,  3.340457e+01,  1.923117e+01,  1.115940e+01,  6.737456e+00,  4.325829e+00
  4, 49.64, -3.363980e+00, -1.458839e+00, -1.795339e+00, -2.184404e-01,  1.840448e+00,  1.630411e+00,  8.561174e-01,  2.869218e+02,  1.638385e+02,  1.177460e+02,  8.691221e+01,  6.253908e+01,  4.307627e+01,  2.820619e+01,  1.770274e+01,  1.074875e+01,  6.480889e+00,  3.966189e+00,  2.514238e+00,  1.676059e+00,  1.156721e+00,  8.103479e-01,  5.705218e-01,  3.990844e-01,  2.761293e-01
  4, 48.54, -1.774409e-01,  6.151531e-01, -4.082451e-01, -1.738840e+00,  8.722309e-01,  1.246454e+00,  7.801468e-01,  1.336201e+03,  1.245816e+03,  9.237126e+02,  6.712891e+02,  4.741004e+02,  3.292165e+02,  2.283297e+02,  1.608981e+02,  1.154799e+02,  8.437921e+01,  6.198059e+01,  4.520627e+01,  3.263897e+01,  2.312797e+01,  1.609619e+01,  1.122777e+01,  8.034668e+00,  5.996661e+00
  4, 35.47, -2.580675e+00, -3.668933e+00, -7.440619e-01, -3.503031e+00,  8.073874e-01,  1.074888e+00,  1.796156e+00,  1.829503e+03,  1.424382e+03,  1.062338e+03,  8.057272e+02,  6.094895e+02,  4.584648e+02,  3.421965e+02,  2.535924e+02,  1.856105e+02,  1.342296e+02,  9.551989e+01,  6.694384e+01,  4.671582e+01,  3.232032e+01,  2.192305e+01,  1.445380e+01,  9.132151e+00,  5.494238e+00
  4, 37.65, -1.845941e+00, -5.979754e-01, -3.347403e+00, -3.635268e-01,  1.313961e+00,  1.966900e+00,  1.871524e+00,  3.277715e+03,  1.647735e+03,  1.009095e+03,  7.155283e+02,  5.275991e+02,  3.942051e+02,  2.954396e+02,  2.214567e+02,  1.648273e+02,  1.215545e+02,  8.807014e+01,  6.229195e+01,  4.319842e+01,  2.925000e+01,  1.929010e+01,  1.247221e+01,  7.918263e+00,  4.958440e+00
  4, 43.63, -3.463515e+00, -1.441837e-01, -1.879939e+00, -2.116170e+00,  1.734006e+00,  1.523424e+00,  1.562384e+00,  1.274806e+02,  9.394999e+01,  7.309653e+01,  5.830868e+01,  4.664497e+01,  3.729614e+01,  2.973209e+01,  2.361479e+01,  1.858318e+01,  1.446151e+01,  1.106854e+01,  8.347842e+00,  6.318556e+00,  4.865057e+00,  3.829038e+00,  3.055158e+00,  2.415529e+00,  1.856413e+00
  4, 41.88, -4.289757e-01, -1.278640e+00, -4.732383e-02, -3.455317e+00,  1.997883e+00,  1.711398e+00,  1.125956e+00,  2.974981e+03,  2.565415e+03,  1.955267e+03,  1.509014e+03,  1.161343e+03,  8.891088e+02,  6.759360e+02,  5.106204e+02,  3.813552e+02,  2.813357e+02,  2.034627e+02,  1.434319e+02,  9.907324e+01,  6.680606e+01,  4.382251e+01,  2.803332e+01,  1.740264e+01,  1.049716e+01
  4, 30.25, -1.045387e+00,  1.429560e-01, -1.328258e+00, -3.540337e+00,  1.998236e+00,  1.684220e+00,  1.225536e+00,  1.204753e+04,  8.394536e+03,  5.630069e+03,  3.836275e+03,  2.595165e+03,  1.741369e+03,  1.158323e+03,  7.665717e+02,  5.020946e+02,  3.257276e+02,  2.073367e+02,  1.282893e+02,  7.732035e+01,  4.486626e+01,  2.479288e+01,  1.308168e+01,  6.571873e+00,  3.174341e+00
  4, 47.33, -2.149485e+00, -1.217582e+00,  4.262606e-01,  3.924815e-02,  1.842259e+00,  1.687436e+00,  1.483792e+00,  2.731171e+03,  1.400126e+03,  7.132696e+02,  3.757318e+02,  2.031302e+02,  1.167588e+02,  7.182724e+01,  4.620937e+01,  2.959070e+01,  1.824266e+01,  1.054279e+01,  5.664705e+00,  2.917545e+00,  1.497130e+00,  8.029434e-01,  4.670389e-01,  2.894865e-01,  1.851800e-01
  4, 46.58, -2.548041e+00, -3.356225e+00, -2.098590e+00, -1.273933e+00,  1.042085e+00,  1.154527e+00,  1.987631e+00,  1.526273e+03,  8.107820e+02,  4.717344e+02,  2.839816e+02,  1.677285e+02,  9.687660e+01,  5.522419e+01,  3.183622e+01,  1.880529e+01,  1.154957e+01,  7.327710e+00,  4.743587e+00,  3.120604e+00,  2.055372e+00,  1.339988e+00,  8.627877e-01,  5.440727e-01,  3.350862e-01
  4, 37.61, -1.152617e+00, -3.395744e+00,  1.332878e-01, -1.074808e+00,  1.530274e+00,  1.457364e+00,  9.920002e-01,  6.662937e+03,  4.714976e+03,  3.222349e+03,  2.262293e+03,  1.590706e+03,  1.101337e+03,  7.362687e+02,  4.708914e+02,  2.848903e+02,  1.631459e+02,  8.810535e+01,  4.551294e+01,  2.393064e+01,  1.366671e+01,  8.757016e+00,  6.126363e+00,  4.385896e+00,  3.076115e+00
  4, 31.14, -2.398965e-01, -6.839261e-01, -2.326754e+00, -1.543042e+00,  1.170636e+00,  1.054849e+00,  1.826550e+00,  6.749169e+03,  5.782895e+03,  4.394437e+03,  3.384843e+03,  2.610312e+03,  2.020977e+03,  1.575390e+03,  1.238288e+03,  9.726069e+02,  7.558604e+02,  5.714631e+02,  4.145150e+02,  2.882466e+02,  1.910127e+02,  1.201006e+02,  7.186643e+01,  4.070920e+01,  2.182538e+01
  4, 30.01,  4.100501e-01, -1.289480e+00, -6.591896e-01, -8.949379e-01,  1.030701e+00,  1.070033e+00,  1.418028e+00,  3.468373e+03,  3.638640e+03,  2.861471e+03,  2.275354e+03,  1.808160e+03,  1.433115e+03,  1.133986e+03,  9.024111e+02,  7.262396e+02,  5.944180e+02,  4.911063e+02,  4.037871e+02,  3.266524e+02,  2.563402e+02,  1.932536e+02,  1.394880e+02,  9.568794e+01,  6.217072e+01
  4, 44.38, -3.121067e+00, -2.681489e+00, -1.362268e+00, -4.912457e-01,  1.622727e+00,  7.898270e-01,  1.419220e+00,  5.794930e+02,  3.443816e+02,  2.264404e+02,  1.483112e+02,  9.518424e+01,  6.136178e+01,  4.066969e+01,  2.812939e+01,  2.013370e+01,  1.476073e+01,  1.089676e+01,  8.005471e+00,  5.853420e+00,  4.232211e+00,  3.011095e+00,  2.108769e+00,  1.445532e+00,  9.681342e-01
  4, 37.01, -2.565276e+00, -3.458013e+00, -2.069630e+00, -2.861293e+00,  1.372410e+00,  1.568721e+00,  1.300972e+00,  2.040736e+03,  7.715557e+02,  3.898040e+02,  2.180430e+02,  1.208952e+02,  6.612684e+01,  3.576603e+01,  1.932542e+01,  1.038118e+01,  5.563154e+00,  2.945382e+00,  1.530551e+00,  7.912597e-01,  4.059642e-01,  2.057290e-01,  1.036476e-01,  5.152881e-02,  2.527380e-02
  4, 41.11, -1.143423e+00, -3.910211e+00, -3.255828e+00,  2.490526e-01,  9.115147e-01,  1.444449e+00,  1.589272e+00,  7.779290e+03,  5.384454e+03,  3.325305e+03,  1.939976e+03,  1.048361e+03,  5.262379e+02,  2.458703e+02,  1.088587e+02,  4.637126e+01,  2.013732e+01,  9.639454e+00,  5.439457e+00,  3.585106e+00,  2.546941e+00,  1.844805e+00,  1.336255e+00,  9.577361e-01,  6.773092e-01
  4, 44.10, -3.150305e+00, -2.728072e+00, -1.772954e+00, -1.244317e+00,  1.132770e+00,  1.640479e+00,  8.533103e-01,  7.170065e+02,  3.016868e+02,  1.840303e+02,  1.304511e+02,  9.534025e+01,  7.034268e+01,  5.195672e+01,  3.833987e+01,  2.806637e+01,  2.034632e+01,  1.448406e+01,  1.006355e+01,  6.861150e+00,  4.573294e+00,  2.970267e+00,  1.885315e+00,  1.163477e+00,  6.976742e-01
  4, 45.53,  6.432462e-01, -4.419753e-01, -3.006512e+00, -5.376837e-01,  9.376731e-01,  1.301738e+00,  1.191285e+00,  4.150731e+02,  6.545806e+02,  5.190864e+02,  4.144806e+02,  3.306071e+02,  2.626633e+02,  2.075799e+02,  1.638140e+02,  1.296408e+02,  1.040700e+02,  8.519228e+01,  7.114277e+01,  6.035345e+01,  5.120697e+01,  4.278597e+01,  3.484313e+01,  2.736351e+01,  2.058763e+01
  4, 34.80, -1.341567e+00, -3.663945e+00, -3.185183e+00,  3.660185e-01,  8.670647e-01,  1.291218e+00,  9.689580e-01,  9.585239e+03,  4.603895e+03,  1.904160e+03,  7.579470e+02,  3.034690e+02,  1.425000e+02,  8.524593e+01,  6.073425e+01,  4.628043e+01,  3.594988e+01,  2.787814e+01,  2.140059e+01,  1.629875e+01,  1.226559e+01,  9.092257e+00,  6.645993e+00,  4.769381e+00,  3.356536e+00
  4, 49.18, -1.310465e+00, -1.505574e-01, -2.869260e+00, -2.400099e+00,  7.269677e-01,  1.139787e+00,  8.549049e-01,  1.018771e+03,  8.855689e+02,  6.715710e+02,  5.235359e+02,  4.133542e+02,  3.335775e+02,  2.772723e+02,  2.363808e+02,  2.027495e+02,  1.719176e+02,  1.417569e+02,  1.124042e+02,  8.559286e+01,  6.220423e+01,  4.291381e+01,  2.810653e+01,  1.736577e+01,  1.010303e+01
  4, 38.05, -3.003312e+00, -9.028018e-01, -1.847037e+00,  1.241125e-01,  1.525175e+00,  1.990639e+00,  1.830433e+00,  8.674147e+02,  6.185824e+02,  4.598355e+02,  3.497987e+02,  2.659824e+02,  2.014638e+02,  1.516452e+02,  1.134836e+02,  8.397677e+01,  6.138690e+01,  4.398658e+01,  3.074074e+01,  2.112260e+01,  1.428846e+01,  9.527152e+00,  6.273114e+00,  4.025627e+00,  2.484444e+00
  4, 33.92,  5.345627e-01, -2.729770e+00, -6.307778e-01, -1.276521e+00,  1.155485e+00,  1.629322e+00,  1.916664e+00,  1.823082e+03,  2.136601e+03,  1.693555e+03,  1.356617e+03,  1.087171e+03,  8.693893e+02,  6.923138e+02,  5.487730e+02,  4.308148e+02,  3.348904e+02,  2.573214e+02,  1.967499e+02,  1.524493e+02,  1.202222e+02,  9.561316e+01,  7.544311e+01,  5.783446e+01,  4.251375e+01
  4, 35.98, -1.483062e+00, -3.411064e+00, -3.632235e-01, -3.575480e+00,  7.442524e-01,  8.099920e-01,  1.817002e+00,  3.399119e+03,  2.028977e+03,  1.400751e+03,  1.050414e+03,  7.996105e+02,  6.110892e+02,  4.664758e+02,  3.552657e+02,  2.682941e+02,  2.005603e+02,  1.472060e+02,  1.054126e+02,  7.393682e+01,  5.061009e+01,  3.379001e+01,  2.220870e+01,  1.441517e+01,  9.266090e+00
  4, 31.64, -1.719187e-01, -1.217449e-02, -3.434484e+00, -3.031638e-01,  1.239839e+00,  1.778031e+00,  1.454199e+00,  6.027119e+03,  5.273564e+03,  4.043087e+03,  3.139046e+03,  2.431249e+03,  1.872782e+03,  1.430343e+03,  1.082147e+03,  8.061842e+02,  5.910429e+02,  4.237401e+02,  2.960399e+02,  2.031624e+02,  1.367719e+02,  9.015542e+01,  5.836114e+01,  3.687876e+01,  2.269766e+01
  4, 30.13, -1.826010e+00, -1.415156e+00,  2.131755e-02,  3.053740e-01,  1.699930e+00,  1.294984e+00,  1.528718e+00,  9.343828e+03,  4.879295e+03,  2.583731e+03,  1.406191e+03,  7.463375e+02,  3.824915e+02,  1.897563e+02,  9.429330e+01,  4.877989e+01,  2.763288e+01,  1.731215e+01,  1.171254e+01,  8.320865e+00,  6.018698e+00,  4.349403e+00,  3.111732e+00,  2.176557e+00,  1.479088e+00
  4, 48.43, -8.591001e-01, -8.544370e-01, -2.272509e+00, -1.542630e+00,  1.779896e+00,  1.519607e+00,  1.068251e+00,  2.598551e+03,  2.074550e+03,  1.526237e+03,  1.136934e+03,  8.424261e+02,  6.195077e+02,  4.514311e+02,  3.264113e+02,  2.329418e+02,  1.639855e+02,  1.129529e+02,  7.570981e+01,  4.980366e+01,  3.216841e+01,  2.041966e+01,  1.280020e+01,  7.857727e+00,  4.690276e+00
  4, 39.94, -1.397400e+00, -7.482625e-02, -1.395462e+00, -2.809252e+00,  7.470730e-01,  1.927277e+00,  1.001448e+00,  1.842046e+03,  1.578947e+03,  1.205960e+03,  9.444835e+02,  7.428300e+02,  5.843618e+02,  4.586103e+02,  3.589971e+02,  2.788933e+02,  2.147542e+02,  1.627576e+02,  1.207653e+02,  8.807376e+01,  6.289373e+01,  4.382775e+01,  2.984658e+01,  1.974999e+01,  1.266729e+01
  4, 46.13, -1.370895e+00, -2.632198e+00, -2.888612e+00, -6.074285e-01,  1.906195e+00,  1.893716e+00,  1.733825e+00,  3.829743e+03,  2.654799e+03,  1.774050e+03,  1.205433e+03,  8.136308e+02,  5.454334e+02,  3.638696e+02,  2.434395e+02,  1.628469e+02,  1.086288e+02,  7.104999e+01,  4.481763e+01,  2.724782e+01,  1.582949e+01,  8.727288e+00,  4.583259e+00,  2.277612e+00,  1.072894e+00
  4, 34.67, -1.412076e+00,  1.450971e-01, -1.402809e+00, -3.247027e+00,  7.520411e-01,  7.461181e-01,  1.726534e+00,  2.153989e+03,  1.923160e+03,  1.547216e+03,  1.327577e+03,  1.173749e+03,  1.041282e+03,  9.110477e+02,  7.802953e+02,  6.499046e+02,  5.245467e+02,  4.066914e+02,  3.004077e+02,  2.117456e+02,  1.417005e+02,  8.965852e+01,  5.380897e+01,  3.048410e+01,  1.630873e+01
  4, 32.55,  4.500424e-02, -7.539164e-01,  3.673966e-01, -1.591802e-01,  9.241224e-01,  1.330930e+00,  1.675143e+00,  4.273879e+03,  3.999705e+03,  3.132820e+03,  2.517993e+03,  2.064258e+03,  1.720503e+03,  1.441077e+03,  1.197152e+03,  9.717105e+02,  7.638572e+02,  5.745546e+02,  4.094144e+02,  2.769306e+02,  1.770709e+02,  1.068987e+02,  6.158290e+01,  3.408540e+01,  1.844483e+01
  4, 48.97, -1.793017e+00, -5.039538e-02, -1.726463e+00, -1.686013e+00,  1.125703e+00,  9.347740e-01,  1.337762e+00,  8.135676e+02,  5.396474e+02,  3.910758e+02,  3.115492e+02,  2.621263e+02,  2.296338e+02,  2.041686e+02,  1.805173e+02,  1.565837e+02,  1.324460e+02,  1.083231e+02,  8.498896e+01,  6.395238e+01,  4.587767e+01,  3.121418e+01,  2.015706e+01,  1.228406e+01,  7.058692e+00
  4, 46.41, -3.655325e+00,  2.198635e-01, -6.474550e-01, -3.787528e+00,  8.582758e-01,  1.631838e+00,  1.959965e+00,  4.988573e+02,  5.931339e+02,  4.719951e+02,  3.798436e+02,  3.061875e+02,  2.466888e+02,  1.983466e+02,  1.591905e+02,  1.269929e+02,  1.005976e+02,  7.863582e+01,  6.036874e+01,  4.565825e+01,  3.387686e+01,  2.455202e+01,  1.737760e+01,  1.195648e+01,  8.022183e+00
  4, 39.14, -2.380513e+00, -7.177497e-01,  2.456030e-01, -1.618913e+00,  7.810136e-01,  1.715710e+00,  1.150739e+00,  3.053690e+03,  2.460984e+03,  1.826886e+03,  1.375197e+03,  1.031291e+03,  7.687019e+02,  5.686224e+02,  4.178605e+02,  3.030850e+02,  2.160162e+02,  1.489997e+02,  9.790931e+01,  6.117070e+01,  3.607015e+01,  2.013124e+01,  1.097586e+01,  6.114479e+00,  3.670632e+00
