 nlayers, height, LOG10C01, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  1, 43.79,  6.223600e-01,  5.511116e+02,  8.035200e+02,  6.433057e+02,  5.200023e+02,  4.212404e+02,  3.412703e+02,  2.761140e+02,  2.231653e+02,  1.794584e+02,  1.434664e+02,  1.133608e+02,  8.816484e+01,  6.773121e+01,  5.123849e+01,  3.807119e+01,  2.782071e+01,  1.991081e+01,  1.394129e+01
  1, 40.69, -9.107157e-01,  4.752454e+03,  3.629641e+03,  2.599933e+03,  1.886417e+03,  1.359779e+03,  9.719276e+02,  6.879783e+02,  4.832731e+02,  3.351127e+02,  2.293856e+02,  1.537311e+02,  1.002883e+02,  6.416548e+01,  4.014171e+01,  2.447804e+01,  1.461104e+01,  8.492111e+00,  4.804409e+00
  1, 49.30, -3.817677e+00,  1.388988e+02,  3.469404e+01,  1.353221e+01,  6.304673e+00,  3.079551e+00,  1.555648e+00,  8.045578e-01,  4.266048e-01,  2.290050e-01,  1.241981e-01,  6.713596e-02,  3.583283e-02,  1.908706e-02,  1.010131e-02,  5.280544e-03,  2.741736e-03,  1.403003e-03,  7.079326e-04
  1, 32.11, -2.807858e+00,  1.994609e+03,  6.976372e+02,  3.037911e+02,  1.497049e+02,  7.634989e+01,  3.993633e+01,  2.126410e+01,  1.155255e+01,  6.332056e+00,  3.496425e+00,  1.920122e+00,  1.039472e+00,  5.606187e-01,  2.999683e-01,  1.583628e-01,  8.292362e-02,  4.274620e-02,  2.168223e-02
  1, 38.78, -8.943310e-02,  2.710073e+03,  2.525777e+03,  1.965783e+03,  1.549346e+03,  1.220172e+03,  9.579019e+02,  7.483210e+02,  5.819264e+02,  4.483060e+02,  3.417844e+02,  2.560393e+02,  1.874583e+02,  1.347102e+02,  9.466511e+01,  6.484252e+01,  4.338194e+01,  2.820855e+01,  1.781060e+01
  1, 46.28,  4.418678e-01,  6.227752e+02,  8.009061e+02,  6.392444e+02,  5.156311e+02,  4.167109e+02,  3.367004e+02,  2.715971e+02,  2.187758e+02,  1.752573e+02,  1.395024e+02,  1.096781e+02,  8.480184e+01,  6.471039e+01,  4.857463e+01,  3.576927e+01,  2.587213e+01,  1.830009e+01,  1.264330e+01
  1, 47.71, -2.011142e+00,  3.025177e+03,  1.709616e+03,  9.796534e+02,  5.837462e+02,  3.487668e+02,  2.087035e+02,  1.248749e+02,  7.502231e+01,  4.492194e+01,  2.681458e+01,  1.579108e+01,  9.108936e+00,  5.198749e+00,  2.925635e+00,  1.616489e+00,  8.813744e-01,  4.711156e-01,  2.467126e-01
  1, 30.13, -2.332044e+00,  5.054210e+03,  2.155476e+03,  1.031409e+03,  5.386855e+02,  2.877353e+02,  1.563432e+02,  8.596842e+01,  4.799307e+01,  2.693083e+01,  1.517713e+01,  8.486673e+00,  4.669497e+00,  2.554745e+00,  1.384366e+00,  7.391935e-01,  3.909390e-01,  2.033139e-01,  1.039005e-01
  1, 33.63, -3.589662e+00,  3.351430e+02,  8.001719e+01,  3.082888e+01,  1.428563e+01,  6.949167e+00,  3.498759e+00,  1.804509e+00,  9.546054e-01,  5.114285e-01,  2.768939e-01,  1.494526e-01,  7.966043e-02,  4.238285e-02,  2.240644e-02,  1.170211e-02,  6.071106e-03,  3.104656e-03,  1.566021e-03
  1, 48.73, -2.993968e+00,  8.244172e+02,  3.090412e+02,  1.388941e+02,  6.976430e+01,  3.612459e+01,  1.913384e+01,  1.029662e+01,  5.644577e+00,  3.118036e+00,  1.733420e+00,  9.576759e-01,  5.212577e-01,  2.824783e-01,  1.517856e-01,  8.043774e-02,  4.226033e-02,  2.184923e-02,  1.110992e-02
  1, 33.27, -2.845680e+00,  1.774270e+03,  6.175351e+02,  2.684065e+02,  1.321311e+02,  6.733367e+01,  3.519773e+01,  1.873109e+01,  1.017190e+01,  5.573209e+00,  3.076409e+00,  1.688984e+00,  9.141118e-01,  4.928987e-01,  2.636822e-01,  1.391820e-01,  7.286895e-02,  3.755815e-02,  1.904868e-02
  1, 32.48, -2.333835e+00,  4.488432e+03,  1.961855e+03,  9.519231e+02,  5.018550e+02,  2.701318e+02,  1.477292e+02,  8.168382e+01,  4.581805e+01,  2.581710e+01,  1.460238e+01,  8.191770e+00,  4.520459e+00,  2.479644e+00,  1.346777e+00,  7.206189e-01,  3.818168e-01,  1.988962e-01,  1.017888e-01
  1, 33.89, -1.641016e+00,  8.265282e+03,  4.862244e+03,  2.866369e+03,  1.746379e+03,  1.063827e+03,  6.474930e+02,  3.932700e+02,  2.393827e+02,  1.450150e+02,  8.745954e+01,  5.198672e+01,  3.024384e+01,  1.739268e+01,  9.854569e+00,  5.478404e+00,  3.003427e+00,  1.613327e+00,  8.486070e-01
  1, 45.63, -3.303096e+00,  4.813529e+02,  1.516815e+02,  6.351656e+01,  3.063609e+01,  1.536711e+01,  7.930736e+00,  4.175521e+00,  2.247277e+00,  1.221857e+00,  6.700025e-01,  3.656959e-01,  1.968889e-01,  1.056775e-01,  5.630485e-02,  2.961224e-02,  1.545475e-02,  7.943710e-03,  4.020186e-03
  1, 46.12, -3.678054e+00,  2.051274e+02,  5.361207e+01,  2.116552e+01,  9.914006e+00,  4.862266e+00,  2.464213e+00,  1.277907e+00,  6.791211e-01,  3.652601e-01,  1.984236e-01,  1.074148e-01,  5.740617e-02,  3.061334e-02,  1.621770e-02,  8.485661e-03,  4.409251e-03,  2.257754e-03,  1.139625e-03
  1, 35.79,  4.188720e-01,  1.820920e+03,  2.035485e+03,  1.615645e+03,  1.297450e+03,  1.043327e+03,  8.382823e+02,  6.719320e+02,  5.374455e+02,  4.271179e+02,  3.369367e+02,  2.621803e+02,  2.002961e+02,  1.507696e+02,  1.114287e+02,  8.061156e+01,  5.715758e+01,  3.953339e+01,  2.663825e+01
  1, 45.31, -2.589661e+00,  1.800762e+03,  7.889676e+02,  3.837987e+02,  2.027827e+02,  1.093715e+02,  5.992303e+01,  3.318901e+01,  1.864457e+01,  1.052014e+01,  5.957724e+00,  3.346053e+00,  1.848418e+00,  1.014909e+00,  5.517142e-01,  2.954418e-01,  1.566515e-01,  8.165640e-02,  4.181365e-02
  1, 36.67, -2.762721e+00,  1.842052e+03,  6.913011e+02,  3.105996e+02,  1.559402e+02,  8.071105e+01,  4.273127e+01,  2.298595e+01,  1.259615e+01,  6.955662e+00,  3.865670e+00,  2.135075e+00,  1.161794e+00,  6.294395e-01,  3.381440e-01,  1.791601e-01,  9.410945e-02,  4.864775e-02,  2.473269e-02
  1, 31.38, -1.676996e+00,  9.645130e+03,  5.481770e+03,  3.150033e+03,  1.879662e+03,  1.123818e+03,  6.726355e+02,  4.024065e+02,  2.416675e+02,  1.446278e+02,  8.627522e+01,  5.077098e+01,  2.926415e+01,  1.668882e+01,  9.384404e+00,  5.181117e+00,  2.822848e+00,  1.507799e+00,  7.890601e-01
  1, 30.54, -1.058320e+00,  1.175868e+04,  8.177065e+03,  5.475453e+03,  3.725128e+03,  2.515804e+03,  1.685031e+03,  1.118457e+03,  7.382462e+02,  4.818722e+02,  3.112029e+02,  1.971158e+02,  1.217048e+02,  7.390591e+01,  4.400997e+01,  2.561121e+01,  1.463579e+01,  8.165896e+00,  4.446669e+00
  1, 34.05, -1.196962e+00,  8.882791e+03,  6.064479e+03,  4.004798e+03,  2.690805e+03,  1.795676e+03,  1.189189e+03,  7.809867e+02,  5.104609e+02,  3.301641e+02,  2.114378e+02,  1.328749e+02,  8.143583e+01,  4.911812e+01,  2.906786e+01,  1.681934e+01,  9.561740e+00,  5.309586e+00,  2.878756e+00
  1, 39.58, -2.836280e+00,  1.454509e+03,  5.425745e+02,  2.431707e+02,  1.219130e+02,  6.303014e+01,  3.334097e+01,  1.792161e+01,  9.814954e+00,  5.417063e+00,  3.009242e+00,  1.661408e+00,  9.037363e-01,  4.894799e-01,  2.628858e-01,  1.392527e-01,  7.313178e-02,  3.779696e-02,  1.921326e-02
  1, 36.28,  1.471846e-01,  2.565637e+03,  2.548390e+03,  2.003099e+03,  1.594148e+03,  1.269044e+03,  1.008206e+03,  7.980309e+02,  6.295059e+02,  4.926012e+02,  3.819877e+02,  2.915526e+02,  2.179109e+02,  1.601041e+02,  1.152073e+02,  8.092875e+01,  5.558723e+01,  3.714948e+01,  2.412909e+01
  1, 42.11, -2.245279e+00,  3.202432e+03,  1.585773e+03,  8.301402e+02,  4.616780e+02,  2.598360e+02,  1.475846e+02,  8.432619e+01,  4.865596e+01,  2.810503e+01,  1.624745e+01,  9.294699e+00,  5.221001e+00,  2.909579e+00,  1.602715e+00,  8.685258e-01,  4.654056e-01,  2.449035e-01,  1.264592e-01
  1, 48.47,  2.139207e-01,  7.618156e+02,  8.620422e+02,  6.845183e+02,  5.498737e+02,  4.423292e+02,  3.555432e+02,  2.851231e+02,  2.281799e+02,  1.814539e+02,  1.432482e+02,  1.115644e+02,  8.532265e+01,  6.430709e+01,  4.759928e+01,  3.449735e+01,  2.451224e+01,  1.699633e+01,  1.148566e+01
  1, 37.07, -2.218735e+00,  4.189592e+03,  2.011876e+03,  1.032527e+03,  5.659835e+02,  3.146540e+02,  1.768432e+02,  1.001151e+02,  5.730510e+01,  3.286739e+01,  1.888183e+01,  1.074098e+01,  6.002441e+00,  3.329715e+00,  1.826618e+00,  9.861891e-01,  5.267091e-01,  2.763382e-01,  1.423130e-01
  1, 34.45, -1.577852e+00,  8.177272e+03,  4.942832e+03,  2.973690e+03,  1.842447e+03,  1.139536e+03,  7.031534e+02,  4.324243e+02,  2.661621e+02,  1.628704e+02,  9.912791e+01,  5.941628e+01,  3.483459e+01,  2.017360e+01,  1.150296e+01,  6.431923e+00,  3.544622e+00,  1.913084e+00,  1.010616e+00
  1, 32.06, -1.827464e+00,  8.262602e+03,  4.455750e+03,  2.466932e+03,  1.429894e+03,  8.334668e+02,  4.878515e+02,  2.861470e+02,  1.688894e+02,  9.952157e+01,  5.855463e+01,  3.403048e+01,  1.939186e+01,  1.094586e+01,  6.098580e+00,  3.339021e+00,  1.805674e+00,  9.580054e-01,  4.983138e-01
  1, 32.79, -3.850387e+00,  1.809908e+02,  3.682629e+01,  1.367904e+01,  6.252117e+00,  3.010074e+00,  1.503049e+00,  7.699403e-01,  4.050019e-01,  2.159353e-01,  1.164241e-01,  6.261220e-02,  3.326330e-02,  1.764759e-02,  9.305836e-03,  4.848876e-03,  2.510962e-03,  1.282166e-03,  6.465157e-04
  1, 31.16, -6.321162e-01,  9.279272e+03,  7.242218e+03,  5.260568e+03,  3.868501e+03,  2.826977e+03,  2.048643e+03,  1.470119e+03,  1.046528e+03,  7.351584e+02,  5.095410e+02,  3.456502e+02,  2.281629e+02,  1.476172e+02,  9.332227e+01,  5.747234e+01,  3.462121e+01,  2.029445e+01,  1.157279e+01
  1, 36.65, -3.039938e+00,  1.069140e+03,  3.514667e+02,  1.494027e+02,  7.264051e+01,  3.666183e+01,  1.901494e+01,  1.005295e+01,  5.429303e+00,  2.960713e+00,  1.627658e+00,  8.903962e-01,  4.803506e-01,  2.582774e-01,  1.378242e-01,  7.258654e-02,  3.792893e-02,  1.951594e-02,  9.884638e-03
  1, 43.24, -3.396898e+00,  4.151627e+02,  1.221236e+02,  4.994651e+01,  2.379567e+01,  1.182286e+01,  6.054770e+00,  3.167349e+00,  1.695500e+00,  9.175937e-01,  5.011513e-01,  2.725730e-01,  1.462890e-01,  7.830108e-02,  4.161665e-02,  2.183927e-02,  1.137639e-02,  5.837788e-03,  2.950812e-03
  1, 48.29, -3.242412e+00,  5.128842e+02,  1.703063e+02,  7.272753e+01,  3.545774e+01,  1.793496e+01,  9.319062e+00,  4.934524e+00,  2.668514e+00,  1.456868e+00,  8.017190e-01,  4.389644e-01,  2.370029e-01,  1.275238e-01,  6.809335e-02,  3.588248e-02,  1.875916e-02,  9.656590e-03,  4.892727e-03
  1, 48.20, -3.328286e+00,  4.294062e+02,  1.366392e+02,  5.742608e+01,  2.775348e+01,  1.394274e+01,  7.204704e+00,  3.797282e+00,  2.045526e+00,  1.113015e+00,  6.107242e-01,  3.335361e-01,  1.796686e-01,  9.647929e-02,  5.142508e-02,  2.705576e-02,  1.412501e-02,  7.262251e-03,  3.676101e-03
  1, 37.47, -3.416343e+00,  4.574086e+02,  1.255091e+02,  5.022006e+01,  2.366810e+01,  1.166205e+01,  5.932453e+00,  3.086022e+00,  1.644242e+00,  8.862884e-01,  4.823786e-01,  2.615645e-01,  1.399972e-01,  7.475405e-02,  3.964726e-02,  2.076623e-02,  1.079981e-02,  5.534126e-03,  2.794636e-03
  1, 42.20, -3.957543e-01,  2.803643e+03,  2.441653e+03,  1.867221e+03,  1.445970e+03,  1.116958e+03,  8.585680e+02,  6.555429e+02,  4.974808e+02,  3.733479e+02,  2.768379e+02,  2.013023e+02,  1.427424e+02,  9.921054e+01,  6.734899e+01,  4.451399e+01,  2.872518e+01,  1.800808e+01,  1.096088e+01
  1, 34.82,  6.864899e-01,  1.272651e+03,  1.682682e+03,  1.344329e+03,  1.085191e+03,  8.777479e+02,  7.098897e+02,  5.732375e+02,  4.622982e+02,  3.708310e+02,  2.956161e+02,  2.328114e+02,  1.803603e+02,  1.379334e+02,  1.037976e+02,  7.664943e+01,  5.561398e+01,  3.947344e+01,  2.737520e+01
  1, 49.12, -1.861236e+00,  3.051930e+03,  1.837170e+03,  1.102768e+03,  6.823940e+02,  4.217585e+02,  2.601747e+02,  1.600076e+02,  9.851249e+01,  6.030764e+01,  3.672496e+01,  2.202637e+01,  1.292257e+01,  7.489175e+00,  4.273431e+00,  2.391251e+00,  1.318752e+00,  7.122413e-01,  3.765027e-01
  1, 42.32, -1.925088e+00,  4.209717e+03,  2.371653e+03,  1.355610e+03,  8.060173e+02,  4.805869e+02,  2.870414e+02,  1.714451e+02,  1.028351e+02,  6.148402e+01,  3.665058e+01,  2.155601e+01,  1.241950e+01,  7.080409e+00,  3.980546e+00,  2.197315e+00,  1.197053e+00,  6.393589e-01,  3.345815e-01
  1, 39.62, -1.987878e-01,  2.847903e+03,  2.582055e+03,  1.997495e+03,  1.564885e+03,  1.224248e+03,  9.541147e+02,  7.394440e+02,  5.701142e+02,  4.351518e+02,  3.284755e+02,  2.434355e+02,  1.761595e+02,  1.250397e+02,  8.674130e+01,  5.861883e+01,  3.868078e+01,  2.479947e+01,  1.543601e+01
  1, 37.07, -3.741618e+00,  2.137910e+02,  4.899036e+01,  1.869289e+01,  8.628800e+00,  4.185336e+00,  2.102376e+00,  1.082251e+00,  5.716170e-01,  3.058309e-01,  1.653886e-01,  8.917769e-02,  4.748948e-02,  2.524655e-02,  1.333756e-02,  6.961296e-03,  3.609667e-03,  1.845137e-03,  9.305662e-04
  1, 37.82, -8.251175e-01,  5.705974e+03,  4.392073e+03,  3.162137e+03,  2.305634e+03,  1.670330e+03,  1.199959e+03,  8.536924e+02,  6.026442e+02,  4.199090e+02,  2.887743e+02,  1.944162e+02,  1.273963e+02,  8.185583e+01,  5.141473e+01,  3.147189e+01,  1.885258e+01,  1.099386e+01,  6.239155e+00
  1, 41.81, -3.778628e+00,  1.764000e+02,  4.180745e+01,  1.608646e+01,  7.451201e+00,  3.623551e+00,  1.823978e+00,  9.405630e-01,  4.974973e-01,  2.665020e-01,  1.442731e-01,  7.786434e-02,  4.149963e-02,  2.207822e-02,  1.167135e-02,  6.095225e-03,  3.162106e-03,  1.616999e-03,  8.156393e-04
  1, 48.75, -2.932194e+00,  9.215439e+02,  3.555094e+02,  1.619360e+02,  8.200904e+01,  4.274369e+01,  2.276202e+01,  1.230508e+01,  6.771688e+00,  3.753151e+00,  2.092563e+00,  1.159069e+00,  6.323353e-01,  3.433738e-01,  1.848403e-01,  9.811372e-02,  5.162031e-02,  2.672220e-02,  1.360221e-02
  1, 32.45, -3.645502e+00,  3.017438e+02,  6.874596e+01,  2.618624e+01,  1.207864e+01,  5.855249e+00,  2.939823e+00,  1.512754e+00,  7.987342e-01,  4.272241e-01,  2.309796e-01,  1.245176e-01,  6.629604e-02,  3.523860e-02,  1.861346e-02,  9.713631e-03,  5.036269e-03,  2.574121e-03,  1.298156e-03
  1, 30.60, -2.167918e+00,  6.244363e+03,  2.878803e+03,  1.440000e+03,  7.749503e+02,  4.242026e+02,  2.352737e+02,  1.316653e+02,  7.461531e+01,  4.242068e+01,  2.418140e+01,  1.365996e+01,  7.585327e+00,  4.183992e+00,  2.283669e+00,  1.227329e+00,  6.528384e-01,  3.412639e-01,  1.751815e-01
  1, 42.04, -1.650734e+00,  4.867151e+03,  3.021658e+03,  1.855892e+03,  1.170517e+03,  7.360506e+02,  4.611978e+02,  2.876827e+02,  1.793793e+02,  1.110821e+02,  6.835026e+01,  4.138671e+01,  2.449595e+01,  1.431037e+01,  8.225005e+00,  4.632893e+00,  2.570243e+00,  1.395682e+00,  7.414098e-01
  1, 39.39, -1.514653e+00,  5.942143e+03,  3.797507e+03,  2.384252e+03,  1.532193e+03,  9.802968e+02,  6.240695e+02,  3.949997e+02,  2.495698e+02,  1.564280e+02,  9.731796e+01,  5.952914e+01,  3.557009e+01,  2.096008e+01,  1.214212e+01,  6.888804e+00,  3.846804e+00,  2.101350e+00,  1.122342e+00
  1, 41.17, -1.102162e-02,  1.978262e+03,  1.918959e+03,  1.503410e+03,  1.192667e+03,  9.460891e+02,  7.486982e+02,  5.900719e+02,  4.632861e+02,  3.606738e+02,  2.781271e+02,  2.109795e+02,  1.566203e+02,  1.142337e+02,  8.155886e+01,  5.681576e+01,  3.868618e+01,  2.562036e+01,  1.648526e+01
  1, 47.81, -3.896973e+00,  1.180713e+02,  2.785555e+01,  1.070851e+01,  4.958621e+00,  2.410856e+00,  1.213332e+00,  6.255847e-01,  3.308552e-01,  1.772168e-01,  9.592975e-02,  5.176963e-02,  2.759003e-02,  1.467735e-02,  7.758596e-03,  4.051649e-03,  2.101857e-03,  1.074793e-03,  5.421412e-04
  1, 32.87, -1.112135e+00,  9.683589e+03,  6.728332e+03,  4.502926e+03,  3.062454e+03,  2.067868e+03,  1.384937e+03,  9.193235e+02,  6.069033e+02,  3.962359e+02,  2.559744e+02,  1.621916e+02,  1.001818e+02,  6.086179e+01,  3.625837e+01,  2.110976e+01,  1.206880e+01,  6.736654e+00,  3.669980e+00
  1, 34.61, -2.105009e+00,  5.427786e+03,  2.674499e+03,  1.394679e+03,  7.732058e+02,  4.339310e+02,  2.458365e+02,  1.401376e+02,  8.069011e+01,  4.652049e+01,  2.684723e+01,  1.533432e+01,  8.600972e+00,  4.786822e+00,  2.633606e+00,  1.425606e+00,  7.631639e-01,  4.012270e-01,  2.070108e-01
  1, 44.42,  1.479566e-01,  1.192137e+03,  1.260696e+03,  9.967570e+02,  7.976279e+02,  6.388757e+02,  5.110603e+02,  4.076351e+02,  3.242832e+02,  2.561599e+02,  2.007234e+02,  1.550118e+02,  1.174099e+02,  8.754055e+01,  6.402002e+01,  4.577869e+01,  3.205269e+01,  2.186865e+01,  1.452108e+01
  1, 32.75, -2.964264e+00,  1.418788e+03,  4.634428e+02,  1.964445e+02,  9.535326e+01,  4.806104e+01,  2.489983e+01,  1.315191e+01,  7.097329e+00,  3.867659e+00,  2.124978e+00,  1.161831e+00,  6.264830e-01,  3.367074e-01,  1.796090e-01,  9.456084e-02,  4.939659e-02,  2.540984e-02,  1.286712e-02
  1, 35.50, -7.542411e-01,  6.676731e+03,  5.171143e+03,  3.737827e+03,  2.735848e+03,  1.989788e+03,  1.435125e+03,  1.025043e+03,  7.264058e+02,  5.080615e+02,  3.506788e+02,  2.369377e+02,  1.558028e+02,  1.004407e+02,  6.328659e+01,  3.885432e+01,  2.333950e+01,  1.364573e+01,  7.762878e+00
  1, 45.64, -8.387215e-01,  3.126454e+03,  2.481188e+03,  1.819519e+03,  1.351095e+03,  9.977790e+02,  7.312445e+02,  5.310234e+02,  3.826920e+02,  2.722692e+02,  1.911732e+02,  1.314209e+02,  8.794530e+01,  5.768006e+01,  3.696015e+01,  2.306745e+01,  1.407670e+01,  8.355966e+00,  4.823200e+00
  1, 47.63, -1.247895e+00,  3.374053e+03,  2.437070e+03,  1.679272e+03,  1.174119e+03,  8.151812e+02,  5.612395e+02,  3.828028e+02,  2.594017e+02,  1.736895e+02,  1.149512e+02,  7.455697e+01,  4.710867e+01,  2.923968e+01,  1.777465e+01,  1.054786e+01,  6.138377e+00,  3.483727e+00,  1.927510e+00
  1, 34.78,  5.381795e-01,  1.673108e+03,  1.982504e+03,  1.578092e+03,  1.270351e+03,  1.024302e+03,  8.255011e+02,  6.639492e+02,  5.330804e+02,  4.254631e+02,  3.372445e+02,  2.638612e+02,  2.028586e+02,  1.537912e+02,  1.145800e+02,  8.364722e+01,  5.991019e+01,  4.190315e+01,  2.858457e+01
  1, 42.79, -1.603293e+00,  4.703885e+03,  2.980848e+03,  1.859731e+03,  1.188781e+03,  7.568988e+02,  4.797336e+02,  3.024299e+02,  1.903978e+02,  1.189521e+02,  7.378622e+01,  4.501376e+01,  2.682997e+01,  1.577442e+01,  9.119535e+00,  5.164389e+00,  2.879076e+00,  1.570353e+00,  8.375894e-01
  1, 33.03, -9.368470e-01,  9.096734e+03,  6.641292e+03,  4.611461e+03,  3.246319e+03,  2.268426e+03,  1.571108e+03,  1.077477e+03,  7.337286e+02,  4.934606e+02,  3.278668e+02,  2.134034e+02,  1.352659e+02,  8.419019e+01,  5.130194e+01,  3.050751e+01,  1.778589e+01,  1.010968e+01,  5.601011e+00
  1, 36.54, -3.993641e+00,  1.164538e+02,  2.291464e+01,  8.454051e+00,  3.855645e+00,  1.853312e+00,  9.242446e-01,  4.729481e-01,  2.485611e-01,  1.324275e-01,  7.135408e-02,  3.835261e-02,  2.036476e-02,  1.079974e-02,  5.692596e-03,  2.965090e-03,  1.535039e-03,  7.836747e-04,  3.951764e-04
  1, 43.71, -4.795931e-01,  2.690400e+03,  2.309282e+03,  1.757027e+03,  1.353685e+03,  1.039869e+03,  7.945320e+02,  6.027682e+02,  4.543579e+02,  3.385716e+02,  2.492002e+02,  1.798019e+02,  1.264574e+02,  8.716047e+01,  5.866946e+01,  3.844643e+01,  2.459997e+01,  1.529259e+01,  9.231152e+00
  1, 46.09, -8.444348e-01,  3.039340e+03,  2.413021e+03,  1.769922e+03,  1.314560e+03,  9.710321e+02,  7.118244e+02,  5.170599e+02,  3.727322e+02,  2.652590e+02,  1.863053e+02,  1.281128e+02,  8.575787e+01,  5.626263e+01,  3.606283e+01,  2.251418e+01,  1.374307e+01,  8.160245e+00,  4.711523e+00
  1, 30.27, -3.234902e+00,  8.479794e+02,  2.341902e+02,  9.381964e+01,  4.423355e+01,  2.180114e+01,  1.109233e+01,  5.771012e+00,  3.075165e+00,  1.657742e+00,  9.023230e-01,  4.893041e-01,  2.619041e-01,  1.398544e-01,  7.417722e-02,  3.885341e-02,  2.020680e-02,  1.035470e-02,  5.228896e-03
  1, 48.51, -2.048030e+00,  2.840780e+03,  1.591162e+03,  9.059991e+02,  5.371565e+02,  3.195166e+02,  1.904550e+02,  1.135600e+02,  6.801545e+01,  4.061434e+01,  2.418372e+01,  1.420992e+01,  8.179991e+00,  4.659928e+00,  2.618036e+00,  1.444341e+00,  7.864418e-01,  4.198548e-01,  2.196245e-01
  1, 39.65, -1.035949e+00,  5.473166e+03,  4.029931e+03,  2.815401e+03,  1.994034e+03,  1.402280e+03,  9.776264e+02,  6.749753e+02,  4.627176e+02,  3.132739e+02,  2.095151e+02,  1.372591e+02,  8.756574e+01,  5.484281e+01,  3.362008e+01,  2.010834e+01,  1.178726e+01,  6.734842e+00,  3.749577e+00
  1, 49.00,  3.101766e-01,  6.207384e+02,  7.490911e+02,  5.965726e+02,  4.803929e+02,  3.874921e+02,  3.124199e+02,  2.514031e+02,  2.019643e+02,  1.612985e+02,  1.279520e+02,  1.002018e+02,  7.712147e+01,  5.854448e+01,  4.368654e+01,  3.195295e+01,  2.293671e+01,  1.608533e+01,  1.100711e+01
  1, 31.51, -3.490072e+00,  4.498262e+02,  1.102701e+02,  4.275864e+01,  1.986601e+01,  9.682891e+00,  4.882859e+00,  2.521667e+00,  1.335443e+00,  7.161241e-01,  3.880282e-01,  2.095827e-01,  1.117809e-01,  5.950465e-02,  3.147349e-02,  1.644471e-02,  8.534662e-03,  4.365768e-03,  2.202414e-03
  1, 38.59, -9.827506e-01,  5.810271e+03,  4.315192e+03,  3.033058e+03,  2.160655e+03,  1.528354e+03,  1.071733e+03,  7.442043e+02,  5.130087e+02,  3.491906e+02,  2.347405e+02,  1.545524e+02,  9.907632e+01,  6.233660e+01,  3.837918e+01,  2.304845e+01,  1.356187e+01,  7.776361e+00,  4.343699e+00
  1, 40.09, -1.717095e+00,  5.352451e+03,  3.205830e+03,  1.916290e+03,  1.181340e+03,  7.274822e+02,  4.472152e+02,  2.741322e+02,  1.682586e+02,  1.027090e+02,  6.237812e+01,  3.731782e+01,  2.184136e+01,  1.262990e+01,  7.192031e+00,  4.016715e+00,  2.211313e+00,  1.192380e+00,  6.293787e-01
  1, 42.08, -3.849079e+00,  1.479658e+02,  3.382014e+01,  1.290004e+01,  5.954365e+00,  2.887997e+00,  1.450653e+00,  7.467444e-01,  3.944045e-01,  2.110147e-01,  1.141124e-01,  6.152904e-02,  3.276561e-02,  1.741891e-02,  9.202232e-03,  4.802914e-03,  2.490470e-03,  1.273044e-03,  6.420481e-04
  1, 42.56,  3.654644e-01,  1.005713e+03,  1.173344e+03,  9.331970e+02,  7.506598e+02,  6.047674e+02,  4.869421e+02,  3.912441e+02,  3.137713e+02,  2.501114e+02,  1.979738e+02,  1.546507e+02,  1.186833e+02,  8.979730e+01,  6.675515e+01,  4.861536e+01,  3.472830e+01,  2.422148e+01,  1.647314e+01
  1, 47.93,  5.937693e-01,  3.914683e+02,  5.967937e+02,  4.781809e+02,  3.867084e+02,  3.134277e+02,  2.540766e+02,  2.057063e+02,  1.663852e+02,  1.339143e+02,  1.071619e+02,  8.477168e+01,  6.601934e+01,  5.079803e+01,  3.849915e+01,  2.866726e+01,  2.100115e+01,  1.507408e+01,  1.059054e+01
  1, 37.40,  4.388563e-01,  1.487234e+03,  1.711959e+03,  1.360866e+03,  1.094224e+03,  8.811498e+02,  7.091041e+02,  5.694047e+02,  4.563463e+02,  3.634812e+02,  2.874598e+02,  2.243268e+02,  1.719496e+02,  1.299206e+02,  9.642949e+01,  7.009714e+01,  4.996893e+01,  3.476770e+01,  2.358144e+01
  1, 49.33, -1.389366e+00,  3.151493e+03,  2.205939e+03,  1.485086e+03,  1.016122e+03,  6.905378e+02,  4.655821e+02,  3.111771e+02,  2.068347e+02,  1.359602e+02,  8.842167e+01,  5.639809e+01,  3.506521e+01,  2.143770e+01,  1.284898e+01,  7.524371e+00,  4.325393e+00,  2.426940e+00,  1.328630e+00
