 nlayers, height, LOG10C01, LOG10C02, LOG10C03, LOG10T01, LOG10T02, Z01, Z02, Z03, Z04, Z05, Z06, Z07, Z08, Z09, Z10, Z11, Z12, Z13, Z14, Z15, Z16, Z17, Z18
  3, 42.23, -2.989092e+00,  1.962204e-01, -2.985682e+00,  1.046963e+00,  1.299623e+00,  5.358405e+02,  6.126405e+02,  4.840777e+02,  3.868949e+02,  3.093813e+02,  2.468459e+02,  1.960705e+02,  1.549736e+02,  1.213175e+02,  9.419250e+01,  7.262855e+01,  5.614405e+01,  4.423875e+01,  3.546641e+01,  2.849734e+01,  2.254386e+01,  1.723571e+01,  1.260473e+01
  3, 36.40, -2.894255e+00, -2.570446e+00, -3.387571e-01,  1.522539e+00,  1.895583e+00,  1.492733e+03,  5.197598e+02,  1.901291e+02,  7.322319e+01,  3.095101e+01,  1.628612e+01,  1.060160e+01,  7.769152e+00,  5.933533e+00,  4.589802e+00,  3.541018e+00,  2.704067e+00,  2.048638e+00,  1.533344e+00,  1.130054e+00,  8.208602e-01,  5.850131e-01,  4.085583e-01
  3, 42.54, -3.238136e-02, -1.228758e+00, -3.879194e-01,  1.166925e+00,  1.791706e+00,  1.773467e+03,  1.721526e+03,  1.343363e+03,  1.060756e+03,  8.376502e+02,  6.626648e+02,  5.286285e+02,  4.289020e+02,  3.530711e+02,  2.925227e+02,  2.397002e+02,  1.911133e+02,  1.473026e+02,  1.087587e+02,  7.641491e+01,  5.105396e+01,  3.222250e+01,  1.917245e+01
  3, 41.90, -1.322944e+00,  6.664032e-01,  6.085403e-01,  1.496773e+00,  1.830052e+00,  5.018773e+03,  3.360265e+03,  2.069768e+03,  1.212217e+03,  6.531798e+02,  3.284289e+02,  1.604160e+02,  8.243684e+01,  4.748712e+01,  3.116498e+01,  2.218996e+01,  1.631885e+01,  1.214800e+01,  9.029529e+00,  6.656981e+00,  4.866737e+00,  3.510583e+00,  2.495429e+00
  3, 43.32, -1.477191e-01, -1.496505e+00, -2.212307e-01,  1.749916e+00,  1.823886e+00,  1.941172e+03,  1.822642e+03,  1.420134e+03,  1.120498e+03,  8.834757e+02,  6.944545e+02,  5.432385e+02,  4.230184e+02,  3.263187e+02,  2.490762e+02,  1.867473e+02,  1.367440e+02,  9.814507e+01,  6.874248e+01,  4.684767e+01,  3.123405e+01,  2.041960e+01,  1.318455e+01
  3, 48.96, -3.103171e+00, -3.213289e+00, -2.093838e+00,  1.178777e+00,  1.267634e+00,  9.033217e+02,  5.262683e+02,  3.240125e+02,  2.062895e+02,  1.312057e+02,  8.321376e+01,  5.254685e+01,  3.315664e+01,  2.076946e+01,  1.291974e+01,  7.904849e+00,  4.725693e+00,  2.786572e+00,  1.615542e+00,  9.173753e-01,  5.127398e-01,  2.803473e-01,  1.498742e-01
  3, 31.59, -3.185563e+00, -2.166735e+00,  6.227773e-01,  1.269409e+00,  1.529269e+00,  1.307737e+03,  3.528800e+02,  1.119775e+02,  6.134519e+01,  4.412168e+01,  3.420322e+01,  2.702294e+01,  2.153615e+01,  1.718219e+01,  1.369132e+01,  1.082413e+01,  8.452826e+00,  6.542551e+00,  5.004125e+00,  3.773492e+00,  2.809790e+00,  2.058589e+00,  1.483349e+00
  3, 41.15, -3.550313e+00,  6.476555e-01, -2.605903e+00,  1.963077e+00,  7.270493e-01,  8.437326e+01,  1.158149e+01,  6.942753e+00,  5.044115e+00,  3.670335e+00,  2.753620e+00,  2.217392e+00,  1.945124e+00,  1.809654e+00,  1.725553e+00,  1.647636e+00,  1.558779e+00,  1.456177e+00,  1.338139e+00,  1.205036e+00,  1.060109e+00,  9.059067e-01,  7.481679e-01
  3, 30.63,  5.405574e-01, -7.056772e-01,  4.348072e-01,  1.101227e+00,  7.725506e-01,  2.675339e+03,  3.015236e+03,  2.390518e+03,  1.916705e+03,  1.538146e+03,  1.232543e+03,  9.844796e+02,  7.840054e+02,  6.203568e+02,  4.887750e+02,  3.831978e+02,  2.992954e+02,  2.338289e+02,  1.810536e+02,  1.372503e+02,  1.010757e+02,  7.159960e+01,  4.859646e+01
  3, 46.86, -1.899324e+00, -2.486489e+00,  2.388941e-01,  1.134829e+00,  1.072558e+00,  1.454284e+03,  5.039946e+02,  2.265232e+02,  1.513307e+02,  1.145821e+02,  8.965814e+01,  7.089821e+01,  5.638066e+01,  4.479329e+01,  3.547997e+01,  2.783120e+01,  2.151909e+01,  1.645563e+01,  1.240349e+01,  9.189769e+00,  6.701038e+00,  4.788365e+00,  3.349416e+00
  3, 39.17,  1.812434e-01, -3.018517e+00,  1.951221e-01,  9.772162e-01,  1.131063e+00,  1.815342e+03,  1.869803e+03,  1.470753e+03,  1.174070e+03,  9.471452e+02,  7.787383e+02,  6.543407e+02,  5.573718e+02,  4.725248e+02,  3.930476e+02,  3.162814e+02,  2.437213e+02,  1.798271e+02,  1.264008e+02,  8.439329e+01,  5.380409e+01,  3.278600e+01,  1.925749e+01
  3, 32.13, -2.128698e+00, -2.879536e+00,  5.931129e-01,  1.657652e+00,  1.487498e+00,  6.101774e+03,  2.729591e+03,  1.176182e+03,  4.891822e+02,  1.876975e+02,  6.945180e+01,  2.740764e+01,  1.348772e+01,  8.481808e+00,  6.160138e+00,  4.683990e+00,  3.579410e+00,  2.731129e+00,  2.068147e+00,  1.548919e+00,  1.148509e+00,  8.398825e-01,  6.053735e-01
  3, 36.44, -2.638117e+00, -1.619409e+00, -2.916133e+00,  1.223507e+00,  1.812669e+00,  3.083003e+03,  1.925334e+03,  1.226924e+03,  8.083392e+02,  5.376157e+02,  3.605229e+02,  2.411753e+02,  1.593717e+02,  1.024847e+02,  6.389305e+01,  3.820663e+01,  2.175448e+01,  1.192535e+01,  6.283534e+00,  3.173555e+00,  1.549572e+00,  7.279328e-01,  3.296314e-01
  3, 32.39, -3.258698e-01, -2.936405e+00, -2.646627e+00,  8.225031e-01,  1.157061e+00,  7.338333e+03,  6.846230e+03,  5.804589e+03,  4.844740e+03,  3.896842e+03,  3.004212e+03,  2.215238e+03,  1.564659e+03,  1.053739e+03,  6.772321e+02,  4.118559e+02,  2.354621e+02,  1.280536e+02,  6.624021e+01,  3.255426e+01,  1.536496e+01,  6.940224e+00,  3.010466e+00
  3, 40.59, -7.855666e-01,  2.806187e-01, -2.812325e+00,  7.458618e-01,  1.041993e+00,  2.057666e+03,  1.450984e+03,  9.725557e+02,  7.152562e+02,  5.426681e+02,  4.172724e+02,  3.241830e+02,  2.571016e+02,  2.099092e+02,  1.768609e+02,  1.514042e+02,  1.288905e+02,  1.075257e+02,  8.677166e+01,  6.719208e+01,  4.977451e+01,  3.501689e+01,  2.329758e+01
  3, 40.36, -9.215088e-01, -7.651592e-02, -2.483257e+00,  8.845785e-01,  1.198812e+00,  3.151823e+03,  2.113231e+03,  1.378465e+03,  9.818149e+02,  7.268572e+02,  5.491915e+02,  4.212670e+02,  3.305347e+02,  2.659869e+02,  2.186248e+02,  1.799849e+02,  1.452882e+02,  1.137608e+02,  8.547485e+01,  6.120717e+01,  4.173187e+01,  2.691376e+01,  1.637599e+01
  3, 31.40, -2.172391e+00, -3.626215e+00, -2.948032e+00,  1.662702e+00,  1.581611e+00,  6.378781e+03,  3.016034e+03,  1.464248e+03,  7.286539e+02,  3.563904e+02,  1.726368e+02,  8.312156e+01,  4.028976e+01,  1.954883e+01,  9.535325e+00,  4.626914e+00,  2.217423e+00,  1.065880e+00,  5.124999e-01,  2.450922e-01,  1.173436e-01,  5.580330e-02,  2.635351e-02
  3, 33.94, -5.299389e-01, -1.680882e-01, -7.898677e-01,  1.095040e+00,  1.783875e+00,  6.595900e+03,  5.312597e+03,  3.873957e+03,  2.822709e+03,  2.024741e+03,  1.437285e+03,  1.016724e+03,  7.227826e+02,  5.152879e+02,  3.684136e+02,  2.617527e+02,  1.834153e+02,  1.271501e+02,  8.667977e+01,  5.778871e+01,  3.770795e+01,  2.395679e+01,  1.484896e+01
  3, 40.30, -1.529502e+00, -2.432205e+00, -3.797049e+00,  1.176738e+00,  9.144760e-01,  7.227087e+03,  4.596013e+03,  2.683863e+03,  1.515755e+03,  8.138883e+02,  4.193634e+02,  2.085761e+02,  1.015264e+02,  4.818535e+01,  2.242897e+01,  1.014014e+01,  4.421101e+00,  1.894940e+00,  7.987150e-01,  3.297862e-01,  1.349199e-01,  5.440687e-02,  2.172805e-02
  3, 35.25, -6.969880e-01,  5.339463e-01, -2.740191e+00,  7.635868e-01,  9.176906e-01,  3.279808e+03,  2.092639e+03,  1.275681e+03,  8.871720e+02,  6.540750e+02,  4.946984e+02,  3.795653e+02,  2.978805e+02,  2.416500e+02,  2.038942e+02,  1.764538e+02,  1.531343e+02,  1.309898e+02,  1.088658e+02,  8.715608e+01,  6.695953e+01,  4.900019e+01,  3.399063e+01
  3, 34.20, -1.211520e+00, -7.790571e-01, -3.687060e+00,  1.436375e+00,  9.234796e-01,  8.763062e+03,  5.908352e+03,  3.817071e+03,  2.505452e+03,  1.664487e+03,  1.138221e+03,  7.963002e+02,  5.590964e+02,  3.839573e+02,  2.550766e+02,  1.618194e+02,  9.724692e+01,  5.587160e+01,  3.062402e+01,  1.596734e+01,  7.980586e+00,  3.804313e+00,  1.731957e+00
  3, 30.01, -2.657563e+00, -3.545035e+00,  4.080395e-01,  1.140377e+00,  1.621571e+00,  7.227999e+02,  1.182028e+02,  7.171658e+01,  5.669527e+01,  4.543759e+01,  3.659134e+01,  2.952044e+01,  2.384684e+01,  1.920205e+01,  1.539657e+01,  1.222180e+01,  9.566129e+00,  7.409279e+00,  5.662453e+00,  4.260274e+00,  3.160362e+00,  2.303008e+00,  1.647567e+00
  3, 43.13, -3.317874e+00, -6.175364e-01, -2.870181e-01,  1.809295e+00,  7.046074e-01,  2.014844e+02,  9.338042e+01,  6.625313e+01,  5.047620e+01,  3.920185e+01,  3.078393e+01,  2.431152e+01,  1.927232e+01,  1.524526e+01,  1.201234e+01,  9.364109e+00,  7.187066e+00,  5.449440e+00,  4.067525e+00,  2.979843e+00,  2.145179e+00,  1.510630e+00,  1.039298e+00
  3, 39.26, -9.859638e-01, -3.045138e+00, -1.774200e+00,  8.752489e-01,  8.019713e-01,  7.730593e+03,  5.792250e+03,  3.952174e+03,  2.617659e+03,  1.664697e+03,  1.023953e+03,  6.133390e+02,  3.619057e+02,  2.100924e+02,  1.206096e+02,  6.797069e+01,  3.741505e+01,  2.038060e+01,  1.096326e+01,  5.801956e+00,  3.039164e+00,  1.565141e+00,  7.919635e-01
  3, 33.69,  4.289567e-01,  2.424412e-01, -2.113775e+00,  1.089942e+00,  1.042679e+00,  2.232831e+03,  2.454991e+03,  1.942593e+03,  1.554675e+03,  1.244909e+03,  9.950009e+02,  7.923244e+02,  6.287291e+02,  4.951670e+02,  3.870557e+02,  2.987389e+02,  2.269842e+02,  1.709657e+02,  1.279896e+02,  9.562398e+01,  7.151901e+01,  5.295310e+01,  3.826329e+01
  3, 31.88, -3.231737e+00, -1.675728e+00, -2.109818e+00,  1.389020e+00,  1.883924e+00,  2.398431e+03,  1.526578e+03,  9.785550e+02,  6.432964e+02,  4.228428e+02,  2.783352e+02,  1.831545e+02,  1.203081e+02,  7.794294e+01,  4.958247e+01,  3.060042e+01,  1.817853e+01,  1.049676e+01,  5.880656e+00,  3.189307e+00,  1.687214e+00,  8.668425e-01,  4.332066e-01
  3, 40.51, -2.388639e+00,  6.257874e-01, -1.675385e+00,  1.596221e+00,  9.965112e-01,  1.052025e+03,  2.305853e+02,  8.687291e+01,  5.875151e+01,  4.431838e+01,  3.393747e+01,  2.592441e+01,  1.966282e+01,  1.475477e+01,  1.108942e+01,  8.511466e+00,  6.840440e+00,  5.825351e+00,  5.146763e+00,  4.581266e+00,  4.026656e+00,  3.450155e+00,  2.862266e+00
  3, 41.69, -2.814219e+00, -1.691049e+00,  1.600475e-01,  1.066853e+00,  8.557677e-01,  4.990845e+02,  4.448659e+02,  3.428871e+02,  2.720652e+02,  2.173078e+02,  1.740103e+02,  1.393372e+02,  1.115393e+02,  8.884905e+01,  7.034814e+01,  5.501765e+01,  4.230772e+01,  3.210176e+01,  2.395247e+01,  1.752359e+01,  1.258623e+01,  8.834642e+00,  6.052989e+00
  3, 31.06, -3.200440e+00, -2.000590e+00, -2.902174e+00,  1.961664e+00,  1.731889e+00,  7.546817e+02,  2.580583e+02,  1.568409e+02,  1.100658e+02,  7.763499e+01,  5.340433e+01,  3.549746e+01,  2.286469e+01,  1.421843e+01,  8.563798e+00,  4.959423e+00,  2.748210e+00,  1.477807e+00,  7.715189e-01,  3.906282e-01,  1.937139e-01,  9.370435e-02,  4.431831e-02
  3, 40.75, -3.648789e+00, -1.113555e+00, -1.363242e+00,  1.262187e+00,  8.026726e-01,  1.882881e+03,  1.453653e+03,  1.043648e+03,  7.501469e+02,  5.313972e+02,  3.711549e+02,  2.557324e+02,  1.744946e+02,  1.173793e+02,  7.791392e+01,  5.062449e+01,  3.201647e+01,  1.987809e+01,  1.208233e+01,  7.167023e+00,  4.168443e+00,  2.364130e+00,  1.307103e+00
  3, 34.36, -3.913409e+00, -2.263886e+00, -1.753336e+00,  1.340168e+00,  9.557387e-01,  1.743001e+03,  1.118427e+03,  7.170943e+02,  4.713176e+02,  3.085939e+02,  2.009852e+02,  1.300580e+02,  8.391082e+01,  5.364866e+01,  3.400447e+01,  2.117148e+01,  1.286564e+01,  7.701125e+00,  4.526600e+00,  2.603195e+00,  1.471856e+00,  8.133149e-01,  4.390314e-01
  3, 31.85, -1.245959e+00,  3.626561e-01,  1.921531e-01,  1.710749e+00,  1.383507e+00,  1.068233e+04,  7.088930e+03,  4.582451e+03,  3.016428e+03,  1.959028e+03,  1.238878e+03,  7.517398e+02,  4.360287e+02,  2.402237e+02,  1.272164e+02,  6.559519e+01,  3.403195e+01,  1.884736e+01,  1.135306e+01,  7.303614e+00,  4.889824e+00,  3.319900e+00,  2.264046e+00
  3, 40.82, -1.015137e+00, -1.082512e+00, -2.077367e+00,  1.949070e+00,  1.450788e+00,  4.957924e+03,  3.690632e+03,  2.598092e+03,  1.853606e+03,  1.313199e+03,  9.222810e+02,  6.413718e+02,  4.427021e+02,  3.016530e+02,  2.029231e+02,  1.336488e+02,  8.571974e+01,  5.406438e+01,  3.354130e+01,  2.047318e+01,  1.235518e+01,  7.305010e+00,  4.200139e+00
  3, 45.15, -3.695611e-01, -3.057088e+00, -1.444176e+00,  9.894242e-01,  1.348782e+00,  2.161850e+03,  1.991306e+03,  1.646515e+03,  1.408660e+03,  1.203447e+03,  1.006155e+03,  8.156206e+02,  6.395115e+02,  4.824039e+02,  3.496261e+02,  2.414368e+02,  1.578013e+02,  9.837022e+01,  5.842433e+01,  3.304604e+01,  1.796337e+01,  9.370177e+00,  4.710046e+00
  3, 36.75,  9.844703e-02, -1.022068e+00, -2.358790e+00,  1.804913e+00,  1.564970e+00,  2.608569e+03,  2.553861e+03,  2.003733e+03,  1.591840e+03,  1.264722e+03,  1.002586e+03,  7.916708e+02,  6.228455e+02,  4.859760e+02,  3.756535e+02,  2.857058e+02,  2.126949e+02,  1.555900e+02,  1.114133e+02,  7.782239e+01,  5.308660e+01,  3.515178e+01,  2.253602e+01
  3, 36.29,  3.099312e-01,  3.882673e-01, -3.177645e+00,  1.366746e+00,  1.802093e+00,  2.041638e+03,  2.171036e+03,  1.717810e+03,  1.375669e+03,  1.102813e+03,  8.830428e+02,  7.051274e+02,  5.616655e+02,  4.443429e+02,  3.488032e+02,  2.699553e+02,  2.050058e+02,  1.532772e+02,  1.123573e+02,  8.042302e+01,  5.623928e+01,  3.822114e+01,  2.522122e+01
  3, 46.86, -1.756779e+00, -1.348601e+00, -3.927290e+00,  1.851823e+00,  1.426577e+00,  3.570539e+03,  2.199130e+03,  1.339864e+03,  8.343666e+02,  5.136932e+02,  3.137355e+02,  1.926365e+02,  1.214831e+02,  7.864074e+01,  5.173217e+01,  3.364420e+01,  2.113840e+01,  1.280582e+01,  7.427489e+00,  4.106245e+00,  2.176372e+00,  1.099851e+00,  5.302115e-01
  3, 36.26, -3.989839e+00, -2.609317e+00, -2.073939e+00,  1.126824e+00,  1.994247e+00,  1.499749e+03,  6.404745e+02,  3.006720e+02,  1.571865e+02,  8.736116e+01,  5.131285e+01,  3.132809e+01,  1.966451e+01,  1.246329e+01,  7.921612e+00,  4.981266e+00,  3.071433e+00,  1.870204e+00,  1.119686e+00,  6.562591e-01,  3.780922e-01,  2.128084e-01,  1.169426e-01
  3, 32.82, -1.329258e+00, -1.863254e+00,  1.407656e-01,  8.851498e-01,  1.547794e+00,  1.173553e+04,  6.868394e+03,  3.637574e+03,  1.837206e+03,  8.682715e+02,  3.981131e+02,  1.884201e+02,  1.003789e+02,  6.188021e+01,  4.278275e+01,  3.120224e+01,  2.307148e+01,  1.710008e+01,  1.257990e+01,  9.134609e+00,  6.546969e+00,  4.606845e+00,  3.177079e+00
  3, 45.02, -2.883807e-01, -2.300435e+00,  6.289987e-01,  1.337400e+00,  1.291198e+00,  1.985704e+03,  1.803863e+03,  1.396352e+03,  1.094795e+03,  8.577417e+02,  6.713469e+02,  5.266968e+02,  4.167536e+02,  3.312832e+02,  2.622482e+02,  2.027288e+02,  1.502046e+02,  1.059993e+02,  7.053778e+01,  4.394793e+01,  2.570156e+01,  1.408672e+01,  7.319702e+00
  3, 39.88, -9.626416e-01, -3.020646e+00, -3.701297e+00,  1.637153e+00,  1.848534e+00,  5.194453e+03,  3.900390e+03,  2.761513e+03,  1.981117e+03,  1.413169e+03,  1.004595e+03,  7.154116e+02,  5.131501e+02,  3.672030e+02,  2.594239e+02,  1.776123e+02,  1.162281e+02,  7.292997e+01,  4.368553e+01,  2.488914e+01,  1.355836e+01,  7.023818e+00,  3.461141e+00
  3, 44.11, -6.499415e-01, -3.624293e+00, -1.124227e+00,  1.426236e+00,  1.249898e+00,  3.029475e+03,  2.497755e+03,  1.867521e+03,  1.415055e+03,  1.072461e+03,  8.165567e+02,  6.263122e+02,  4.825705e+02,  3.680204e+02,  2.747156e+02,  1.978377e+02,  1.361370e+02,  8.993123e+01,  5.687874e+01,  3.438723e+01,  2.000489e+01,  1.117179e+01,  6.006878e+00
  3, 34.66, -3.395899e+00, -3.907885e-02, -2.652830e+00,  1.260811e+00,  1.572343e+00,  8.115149e+02,  8.154903e+02,  6.414173e+02,  5.111357e+02,  4.075974e+02,  3.244497e+02,  2.573197e+02,  2.033312e+02,  1.592932e+02,  1.235238e+02,  9.409648e+01,  7.001901e+01,  5.119047e+01,  3.688854e+01,  2.642215e+01,  1.902399e+01,  1.370096e+01,  9.744426e+00
  3, 36.46, -3.569447e-02, -1.285176e-01,  8.829829e-02,  9.330208e-01,  1.363138e+00,  3.168234e+03,  2.961865e+03,  2.309444e+03,  1.827717e+03,  1.449978e+03,  1.150088e+03,  9.093814e+02,  7.159510e+02,  5.579598e+02,  4.295891e+02,  3.242070e+02,  2.382340e+02,  1.708443e+02,  1.189071e+02,  7.997424e+01,  5.212357e+01,  3.282310e+01,  2.002267e+01
  3, 48.04, -1.579678e+00, -2.446330e-01, -3.077576e+00,  7.106014e-01,  1.880543e+00,  1.142159e+03,  1.025946e+03,  7.913248e+02,  6.218275e+02,  4.895762e+02,  3.849650e+02,  3.016608e+02,  2.355747e+02,  1.824335e+02,  1.399344e+02,  1.055557e+02,  7.787461e+01,  5.640220e+01,  3.992936e+01,  2.751063e+01,  1.846194e+01,  1.201426e+01,  7.610750e+00
  3, 45.41, -2.100608e+00, -2.847296e+00, -3.254482e+00,  8.043427e-01,  7.302728e-01,  2.005725e+03,  6.383711e+02,  2.321814e+02,  9.831437e+01,  4.388941e+01,  2.045261e+01,  9.845540e+00,  4.905234e+00,  2.493162e+00,  1.289109e+00,  6.679511e-01,  3.432553e-01,  1.768301e-01,  9.089183e-02,  4.628765e-02,  2.349372e-02,  1.178231e-02,  5.844795e-03
  3, 43.25, -2.161536e+00, -2.454313e+00, -1.999220e+00,  1.863247e+00,  1.063084e+00,  3.319332e+03,  1.717934e+03,  9.227526e+02,  5.190405e+02,  2.930637e+02,  1.667452e+02,  9.586583e+01,  5.607932e+01,  3.310838e+01,  1.969631e+01,  1.165757e+01,  6.801201e+00,  3.942013e+00,  2.258349e+00,  1.271958e+00,  7.071147e-01,  3.853145e-01,  2.055936e-01
  3, 44.86, -2.270483e+00, -8.801823e-01, -1.892088e+00,  9.541090e-01,  1.706309e+00,  1.991704e+03,  1.556863e+03,  1.143557e+03,  8.535367e+02,  6.346972e+02,  4.689253e+02,  3.438430e+02,  2.512145e+02,  1.828048e+02,  1.329769e+02,  9.595281e+01,  6.791078e+01,  4.695830e+01,  3.134742e+01,  2.002882e+01,  1.225598e+01,  7.138748e+00,  3.955457e+00
  3, 40.46, -9.794307e-01, -2.468563e+00, -1.380645e+00,  1.597337e+00,  7.777887e-01,  5.012022e+03,  3.757965e+03,  2.658533e+03,  1.906697e+03,  1.361372e+03,  9.694840e+02,  6.895124e+02,  4.899450e+02,  3.441471e+02,  2.374855e+02,  1.589398e+02,  1.022527e+02,  6.366267e+01,  3.825905e+01,  2.214576e+01,  1.242853e+01,  6.737324e+00,  3.533637e+00
  3, 34.06, -1.788764e+00, -3.018906e+00, -2.712851e-01,  1.995102e+00,  8.880636e-01,  7.486763e+03,  4.173454e+03,  2.366855e+03,  1.398234e+03,  8.269778e+02,  4.854760e+02,  2.789356e+02,  1.558870e+02,  8.372812e+01,  4.348345e+01,  2.193797e+01,  1.100327e+01,  5.804195e+00,  3.316059e+00,  2.044969e+00,  1.332213e+00,  8.862718e-01,  5.906102e-01
  3, 43.94, -2.977995e+00, -3.078647e+00, -3.262578e+00,  1.211974e+00,  8.623899e-01,  7.657647e+02,  2.306369e+02,  9.206648e+01,  4.301148e+01,  2.102809e+01,  1.062471e+01,  5.494347e+00,  2.912612e+00,  1.563045e+00,  8.474512e-01,  4.579524e-01,  2.443652e-01,  1.301300e-01,  6.885511e-02,  3.598848e-02,  1.868138e-02,  9.556412e-03,  4.817630e-03
  3, 32.77, -2.498653e+00,  5.103456e-03, -3.515646e+00,  1.209019e+00,  1.050070e+00,  1.208581e+03,  1.044447e+03,  8.051566e+02,  6.352554e+02,  5.091103e+02,  4.193790e+02,  3.566066e+02,  3.098790e+02,  2.694129e+02,  2.306109e+02,  1.916506e+02,  1.531436e+02,  1.175314e+02,  8.609093e+01,  5.985291e+01,  3.948322e+01,  2.455180e+01,  1.436045e+01
  3, 33.85, -4.278145e-01, -2.517876e+00, -3.911399e+00,  1.945032e+00,  1.991295e+00,  6.120241e+03,  5.083604e+03,  3.817690e+03,  2.902582e+03,  2.197701e+03,  1.653147e+03,  1.233277e+03,  9.133291e+02,  6.679664e+02,  4.821065e+02,  3.407022e+02,  2.343694e+02,  1.578303e+02,  1.036527e+02,  6.614109e+01,  4.115925e+01,  2.492052e+01,  1.476046e+01
  3, 48.07, -2.322843e+00, -3.540758e-01, -3.725843e+00,  7.886805e-01,  1.937768e+00,  1.107535e+03,  1.012459e+03,  7.846635e+02,  6.167149e+02,  4.845641e+02,  3.796344e+02,  2.960175e+02,  2.297893e+02,  1.767189e+02,  1.344934e+02,  1.005640e+02,  7.346883e+01,  5.265437e+01,  3.686305e+01,  2.510409e+01,  1.664964e+01,  1.070693e+01,  6.700931e+00
  3, 35.72,  5.855014e-01, -9.035736e-01, -5.020276e-01,  1.957037e+00,  1.515663e+00,  1.386996e+03,  1.719177e+03,  1.370779e+03,  1.104924e+03,  8.922392e+02,  7.202732e+02,  5.804075e+02,  4.669876e+02,  3.736018e+02,  2.969341e+02,  2.330426e+02,  1.798120e+02,  1.368803e+02,  1.024606e+02,  7.520219e+01,  5.418818e+01,  3.816043e+01,  2.623098e+01
  3, 43.24, -2.964490e+00, -2.448413e+00, -1.606745e+00,  8.333566e-01,  1.048898e+00,  2.046167e+03,  1.335470e+03,  8.742468e+02,  5.862284e+02,  3.914894e+02,  2.598892e+02,  1.712795e+02,  1.124182e+02,  7.304760e+01,  4.700679e+01,  2.968912e+01,  1.828950e+01,  1.108731e+01,  6.593847e+00,  3.833686e+00,  2.189406e+00,  1.221070e+00,  6.647909e-01
  3, 35.60,  5.204595e-01, -1.958706e+00, -1.434153e+00,  8.814979e-01,  1.573518e+00,  1.492894e+03,  1.782573e+03,  1.402309e+03,  1.113361e+03,  8.846719e+02,  7.070103e+02,  5.753137e+02,  4.830209e+02,  4.174950e+02,  3.668315e+02,  3.209452e+02,  2.748518e+02,  2.286928e+02,  1.833879e+02,  1.408234e+02,  1.032716e+02,  7.179009e+01,  4.710961e+01
  3, 38.24, -1.884665e+00, -3.075493e+00, -1.649921e+00,  1.760103e+00,  1.512098e+00,  5.458446e+03,  3.073721e+03,  1.776250e+03,  1.060633e+03,  6.211738e+02,  3.550701e+02,  1.990970e+02,  1.113612e+02,  6.240689e+01,  3.543073e+01,  2.029321e+01,  1.166604e+01,  6.782514e+00,  3.952225e+00,  2.285873e+00,  1.312134e+00,  7.404945e-01,  4.097060e-01
  3, 41.33, -1.320373e+00,  6.976102e-01, -3.770221e+00,  1.985018e+00,  7.711993e-01,  5.232061e+03,  3.593673e+03,  2.385568e+03,  1.611596e+03,  1.082058e+03,  7.215698e+02,  4.775819e+02,  3.144170e+02,  2.037332e+02,  1.287110e+02,  7.745800e+01,  4.341250e+01,  2.262313e+01,  1.089084e+01,  4.890860e+00,  2.188224e+00,  1.090314e+00,  6.711962e-01
  3, 31.94, -8.568709e-01, -1.611028e+00, -3.900251e+00,  1.461878e+00,  1.803192e+00,  9.715520e+03,  7.197791e+03,  5.053232e+03,  3.606673e+03,  2.577199e+03,  1.848278e+03,  1.325525e+03,  9.446768e+02,  6.597774e+02,  4.489179e+02,  2.941623e+02,  1.841369e+02,  1.109352e+02,  6.412866e+01,  3.545428e+01,  1.886127e+01,  9.602491e+00,  4.679218e+00
  3, 35.50, -3.321183e+00, -5.292375e-01,  5.102022e-01,  1.513480e+00,  1.184004e+00,  6.480973e+02,  5.429502e+02,  4.171695e+02,  3.193471e+02,  2.366602e+02,  1.683625e+02,  1.151218e+02,  7.664323e+01,  5.026583e+01,  3.317861e+01,  2.227335e+01,  1.528125e+01,  1.076406e+01,  7.690208e+00,  5.508999e+00,  3.941372e+00,  2.794318e+00,  1.957729e+00
  3, 47.72,  6.717614e-01, -3.960701e+00,  4.822702e-01,  1.251043e+00,  8.178112e-01,  3.305999e+02,  5.545216e+02,  4.445839e+02,  3.594545e+02,  2.912191e+02,  2.359156e+02,  1.908021e+02,  1.540826e+02,  1.237085e+02,  9.862526e+01,  7.756600e+01,  5.986875e+01,  4.550321e+01,  3.402982e+01,  2.514610e+01,  1.856486e+01,  1.373124e+01,  1.015197e+01
  3, 49.76, -1.112920e+00, -2.954971e-01, -3.949604e+00,  1.522654e+00,  7.275882e-01,  2.776904e+03,  2.092731e+03,  1.478538e+03,  1.046475e+03,  7.228357e+02,  4.893163e+02,  3.316343e+02,  2.318552e+02,  1.682014e+02,  1.250152e+02,  9.224361e+01,  6.579702e+01,  4.504607e+01,  2.935450e+01,  1.812092e+01,  1.063300e+01,  5.899523e+00,  3.094861e+00
